"","Gene","kTotal"
"LOC105831574","LOC105831574",5.4897449410444
"LOC105831575","LOC105831575",191.332812156988
"LOC105831576","LOC105831576",6.2014702596766
"LOC105831577","LOC105831577",146.653224320216
"LOC105831578","LOC105831578",134.71890438355
"LOC105831579","LOC105831579",177.845663922055
"LOC105831580","LOC105831580",181.773947752378
"LOC105831581","LOC105831581",105.226830251994
"LOC105831582","LOC105831582",66.0728128356525
"LOC105831583","LOC105831583",473.611162128029
"LOC105831584","LOC105831584",18.5047584689095
"LOC105831585","LOC105831585",1.96957693371595
"LOC105831586","LOC105831586",258.927581029074
"LOC105831587","LOC105831587",33.722745616362
"LOC105831588","LOC105831588",180.102582422866
"LOC105831589","LOC105831589",9.80260242091808
"LOC105831590","LOC105831590",847.649629216144
"LOC105831591","LOC105831591",239.007724563679
"LOC105831592","LOC105831592",3.60425097654998
"LOC105831593","LOC105831593",122.644173146171
"LOC105831594","LOC105831594",133.73863668898
"LOC105831595","LOC105831595",540.901847900613
"LOC105831596","LOC105831596",16.8329649148049
"LOC105831597","LOC105831597",231.35554772602
"LOC105831598","LOC105831598",1.33766020452074
"LOC105831599","LOC105831599",4.30058881512102
"LOC105831600","LOC105831600",333.759173252878
"LOC105831601","LOC105831601",537.461422151573
"LOC105831602","LOC105831602",94.3948781047179
"LOC105831603","LOC105831603",281.705373545533
"LOC105831604","LOC105831604",574.929089730285
"LOC105831605","LOC105831605",298.007714056079
"LOC105831606","LOC105831606",69.1656277563497
"LOC105831607","LOC105831607",62.0720884733211
"LOC105831608","LOC105831608",47.6590541366864
"LOC105831609","LOC105831609",8.47771319920045
"LOC105831610","LOC105831610",193.040318342258
"LOC105831611","LOC105831611",111.327969103056
"LOC105831612","LOC105831612",49.3904549855404
"LOC105831613","LOC105831613",4.46067652223077
"LOC105831614","LOC105831614",22.4712254506448
"LOC105831615","LOC105831615",13.4054942435494
"LOC105831616","LOC105831616",344.967618237727
"LOC105831617","LOC105831617",70.1182936133475
"LOC105831618","LOC105831618",355.960458370866
"LOC105831619","LOC105831619",34.1505817935557
"LOC105831620","LOC105831620",162.654147805526
"LOC105831621","LOC105831621",84.3840938550036
"LOC105831622","LOC105831622",109.570135848808
"LOC105831623","LOC105831623",50.8480871405119
"LOC105831624","LOC105831624",47.4355526410608
"LOC105831625","LOC105831625",80.1058027675968
"LOC105831626","LOC105831626",173.777980142262
"LOC105831627","LOC105831627",816.004235418281
"LOC105831628","LOC105831628",472.634940260128
"LOC105831629","LOC105831629",460.521350372176
"LOC105831630","LOC105831630",456.903365049692
"LOC105831631","LOC105831631",2.50438860238141
"LOC105831632","LOC105831632",3.18114741498774
"LOC105831633","LOC105831633",10.2861277909045
"LOC105831634","LOC105831634",186.148560160476
"LOC105831635","LOC105831635",11.8761893248845
"LOC105831636","LOC105831636",786.297784761111
"LOC105831637","LOC105831637",362.54334736561
"LOC105831638","LOC105831638",93.8951125577383
"LOC105831639","LOC105831639",11.6259587945633
"LOC105831640","LOC105831640",179.950292402128
"LOC105831641","LOC105831641",4.50274731070282
"LOC105831642","LOC105831642",20.4476750102177
"LOC105831643","LOC105831643",8.69432530322352
"LOC105831644","LOC105831644",141.253565700771
"LOC105831645","LOC105831645",61.4969953591841
"LOC105831646","LOC105831646",7.12183913257393
"LOC105831647","LOC105831647",8.55296894366248
"LOC105831648","LOC105831648",65.53650441306
"LOC105831649","LOC105831649",34.0290718613777
"LOC105831650","LOC105831650",82.7760746822429
"LOC105831651","LOC105831651",433.828847832468
"LOC105831652","LOC105831652",568.781258395822
"LOC105831653","LOC105831653",19.7698504022194
"LOC105831654","LOC105831654",368.397863215622
"LOC105831655","LOC105831655",62.5004576937862
"LOC105831656","LOC105831656",563.561369386515
"LOC105831657","LOC105831657",579.335473376598
"LOC105831658","LOC105831658",582.066052409174
"LOC105831659","LOC105831659",64.9499560473849
"LOC105831660","LOC105831660",85.5383626996738
"LOC105831661","LOC105831661",25.3179021586524
"LOC105831662","LOC105831662",408.112869984953
"LOC105831663","LOC105831663",33.4637872777891
"LOC105831664","LOC105831664",84.6017274789071
"LOC105831665","LOC105831665",522.790216879332
"LOC105831666","LOC105831666",70.5555811319983
"LOC105831667","LOC105831667",4.20014194781215
"LOC105831668","LOC105831668",61.8420889010149
"LOC105831669","LOC105831669",34.6392154594738
"LOC105831670","LOC105831670",684.075225718195
"LOC105831671","LOC105831671",202.229551086456
"LOC105831672","LOC105831672",62.4660174299754
"LOC105831673","LOC105831673",37.6169303118478
"LOC105831674","LOC105831674",446.179124529942
"LOC105831675","LOC105831675",87.0959650507164
"LOC105831676","LOC105831676",328.190030846094
"LOC105831677","LOC105831677",164.334168792171
"LOC105831678","LOC105831678",52.1872300539561
"LOC105831679","LOC105831679",458.252695987101
"LOC105831680","LOC105831680",14.752530689857
"LOC105831681","LOC105831681",789.534923060723
"LOC105831682","LOC105831682",28.4132562948165
"LOC105831683","LOC105831683",81.1003681237888
"LOC105831685","LOC105831685",144.256157693677
"LOC105831686","LOC105831686",23.6143627712579
"LOC105831687","LOC105831687",20.5655973109163
"LOC105831688","LOC105831688",868.8174978247
"LOC105831689","LOC105831689",18.8050971985934
"LOC105831690","LOC105831690",17.783121287467
"LOC105831691","LOC105831691",315.315715873799
"LOC105831693","LOC105831693",37.0315106571887
"LOC105831694","LOC105831694",141.307993004307
"LOC105831695","LOC105831695",118.173337809286
"LOC105831696","LOC105831696",32.7972832588388
"LOC105831697","LOC105831697",15.9536330668137
"LOC105831698","LOC105831698",68.7636093565834
"LOC105831699","LOC105831699",145.430612954805
"LOC105831700","LOC105831700",22.7885862785951
"LOC105831701","LOC105831701",303.606014003889
"LOC105831702","LOC105831702",276.526339407821
"LOC105831703","LOC105831703",299.129077501189
"LOC105831704","LOC105831704",306.596413912138
"LOC105831705","LOC105831705",245.431933230717
"LOC105831706","LOC105831706",16.2355621602704
"LOC105831707","LOC105831707",24.2974344850084
"LOC105831708","LOC105831708",9.71958633409211
"LOC105831709","LOC105831709",10.2482977124349
"LOC105831710","LOC105831710",146.259452429174
"LOC105831711","LOC105831711",74.9075222018233
"LOC105831712","LOC105831712",276.474066471727
"LOC105831713","LOC105831713",49.8227572503009
"LOC105831714","LOC105831714",66.3957889928842
"LOC105831715","LOC105831715",18.1983192901594
"LOC105831716","LOC105831716",119.339463857532
"LOC105831717","LOC105831717",229.742173318803
"LOC105831719","LOC105831719",2.03204502764553
"LOC105831720","LOC105831720",25.8583846670423
"LOC105831721","LOC105831721",43.2497460498913
"LOC105831722","LOC105831722",4.50236569546162
"LOC105831723","LOC105831723",140.197998116657
"LOC105831724","LOC105831724",86.0873536605854
"LOC105831726","LOC105831726",116.707591443815
"LOC105831727","LOC105831727",84.2548429867742
"LOC105831728","LOC105831728",27.1555242427189
"LOC105831729","LOC105831729",124.862658677334
"LOC105831730","LOC105831730",19.299277430652
"LOC105831731","LOC105831731",305.127593117402
"LOC105831732","LOC105831732",184.844561732283
"LOC105831733","LOC105831733",123.846863013973
"LOC105831734","LOC105831734",134.614069292046
"LOC105831735","LOC105831735",484.052418341651
"LOC105831736","LOC105831736",16.2209668164626
"LOC105831737","LOC105831737",96.8536828748594
"LOC105831738","LOC105831738",12.5376246056345
"LOC105831739","LOC105831739",48.944924145068
"LOC105831740","LOC105831740",289.838322450505
"LOC105831741","LOC105831741",319.866040189182
"LOC105831742","LOC105831742",282.92604087233
"LOC105831743","LOC105831743",82.5583448920235
"LOC105831744","LOC105831744",9.94882891220501
"LOC105831745","LOC105831745",371.441194980214
"LOC105831746","LOC105831746",211.884367086589
"LOC105831747","LOC105831747",291.491291855934
"LOC105831748","LOC105831748",494.236149229572
"LOC105831749","LOC105831749",666.433435574055
"LOC105831750","LOC105831750",8.1992753100438
"LOC105831751","LOC105831751",12.4402649264761
"LOC105831752","LOC105831752",713.870898734571
"LOC105831753","LOC105831753",147.167817650952
"LOC105831754","LOC105831754",283.120289805543
"LOC105831755","LOC105831755",77.9418524100637
"LOC105831756","LOC105831756",22.7811258041051
"LOC105831757","LOC105831757",50.0447471505617
"LOC105831758","LOC105831758",26.3480818808666
"LOC105831759","LOC105831759",12.4659480353529
"LOC105831760","LOC105831760",73.1875745983971
"LOC105831761","LOC105831761",17.8272015691613
"LOC105831762","LOC105831762",1.47613340851314
"LOC105831763","LOC105831763",3.40772536242182
"LOC105831764","LOC105831764",17.0735629010423
"LOC105831765","LOC105831765",28.3419725793269
"LOC105831766","LOC105831766",10.3804477492388
"LOC105831767","LOC105831767",29.5801477069678
"LOC105831768","LOC105831768",25.2733051928417
"LOC105831769","LOC105831769",42.5732081298277
"LOC105831770","LOC105831770",40.1049683556257
"LOC105831771","LOC105831771",751.179488783543
"LOC105831772","LOC105831772",25.5108301727919
"LOC105831773","LOC105831773",20.1799303255087
"LOC105831774","LOC105831774",4.62152672630545
"LOC105831775","LOC105831775",31.8022079328435
"LOC105831776","LOC105831776",416.447771157854
"LOC105831777","LOC105831777",353.147099680069
"LOC105831778","LOC105831778",118.742361151478
"LOC105831779","LOC105831779",47.4181839610766
"LOC105831780","LOC105831780",124.0177366467
"LOC105831781","LOC105831781",209.274389323293
"LOC105831782","LOC105831782",360.007792842774
"LOC105831783","LOC105831783",255.52048380311
"LOC105831784","LOC105831784",131.526583257833
"LOC105831785","LOC105831785",44.2390288290321
"LOC105831786","LOC105831786",229.021198584572
"LOC105831787","LOC105831787",25.9025302682853
"LOC105831788","LOC105831788",323.752468725275
"LOC105831789","LOC105831789",164.547288077807
"LOC105831790","LOC105831790",35.038022441911
"LOC105831791","LOC105831791",275.422235203073
"LOC105831792","LOC105831792",25.8108869526018
"LOC105831793","LOC105831793",2.84095389160214
"LOC105831794","LOC105831794",224.858658830417
"LOC105831795","LOC105831795",6.76447041257117
"LOC105831796","LOC105831796",14.4575852615534
"LOC105831797","LOC105831797",4.30615783882449
"LOC105831798","LOC105831798",3.34665766759762
"LOC105831799","LOC105831799",3.65952800123562
"LOC105831800","LOC105831800",1.57936260825676
"LOC105831801","LOC105831801",19.4755029511178
"LOC105831802","LOC105831802",333.165610556352
"LOC105831803","LOC105831803",196.37825380036
"LOC105831804","LOC105831804",18.9899415986035
"LOC105831805","LOC105831805",57.7010251317779
"LOC105831806","LOC105831806",371.839749217137
"LOC105831807","LOC105831807",1.17791860232868
"LOC105831808","LOC105831808",26.363855971347
"LOC105831809","LOC105831809",594.594673472237
"LOC105831810","LOC105831810",157.144177238356
"LOC105831811","LOC105831811",57.9461796682265
"LOC105831812","LOC105831812",35.9706811882262
"LOC105831813","LOC105831813",142.39536547456
"LOC105831814","LOC105831814",148.320431985857
"LOC105831815","LOC105831815",440.730138663892
"LOC105831816","LOC105831816",513.264246622569
"LOC105831817","LOC105831817",263.726569778628
"LOC105831818","LOC105831818",740.817965137085
"LOC105831819","LOC105831819",4.97940933308206
"LOC105831820","LOC105831820",8.11316134395859
"LOC105831821","LOC105831821",88.6608206777763
"LOC105831822","LOC105831822",15.1322287478846
"LOC105831823","LOC105831823",31.1971447103372
"LOC105831824","LOC105831824",42.7747852765638
"LOC105831825","LOC105831825",432.463617133824
"LOC105831826","LOC105831826",173.009052652643
"LOC105831827","LOC105831827",20.3338299710655
"LOC105831828","LOC105831828",150.147031307826
"LOC105831829","LOC105831829",102.440047316069
"LOC105831830","LOC105831830",38.9352158251485
"LOC105831831","LOC105831831",7.99839145507665
"LOC105831832","LOC105831832",82.8369828501695
"LOC105831833","LOC105831833",715.133623385086
"LOC105831836","LOC105831836",223.178291642412
"LOC105831837","LOC105831837",38.8624171256829
"LOC105831838","LOC105831838",83.9069728294658
"LOC105831839","LOC105831839",636.88686662593
"LOC105831840","LOC105831840",26.9025321069801
"LOC105831841","LOC105831841",124.703414712849
"LOC105831843","LOC105831843",28.9480830596949
"LOC105831844","LOC105831844",136.635375870416
"LOC105831845","LOC105831845",220.296990857213
"LOC105831846","LOC105831846",691.968959548379
"LOC105831847","LOC105831847",606.941786508954
"LOC105831848","LOC105831848",28.2748876390951
"LOC105831849","LOC105831849",98.817113544791
"LOC105831850","LOC105831850",8.66764606838813
"LOC105831851","LOC105831851",155.215863945125
"LOC105831852","LOC105831852",23.811698897766
"LOC105831853","LOC105831853",12.1177591485371
"LOC105831854","LOC105831854",2.14671360917444
"LOC105831855","LOC105831855",328.625042926565
"LOC105831856","LOC105831856",24.889141403728
"LOC105831857","LOC105831857",17.8855275787056
"LOC105831858","LOC105831858",526.723969387356
"LOC105831859","LOC105831859",5.21526030414319
"LOC105831861","LOC105831861",5.96976354624592
"LOC105831862","LOC105831862",381.126540153813
"LOC105831863","LOC105831863",9.46523589024958
"LOC105831864","LOC105831864",26.4377507205707
"LOC105831865","LOC105831865",37.9817079818557
"LOC105831866","LOC105831866",17.0461620988583
"LOC105831867","LOC105831867",266.509118464858
"LOC105831868","LOC105831868",86.9548477426051
"LOC105831869","LOC105831869",29.0320236863148
"LOC105831870","LOC105831870",16.0488973106082
"LOC105831871","LOC105831871",19.2438091645482
"LOC105831872","LOC105831872",31.802547363851
"LOC105831873","LOC105831873",30.5155209523014
"LOC105831874","LOC105831874",301.434539884685
"LOC105831875","LOC105831875",663.804445176374
"LOC105831876","LOC105831876",264.867049911356
"LOC105831877","LOC105831877",24.4521078512234
"LOC105831878","LOC105831878",29.3879565522732
"LOC105831879","LOC105831879",5.54412861131864
"LOC105831880","LOC105831880",497.421297090345
"LOC105831881","LOC105831881",44.1226307949787
"LOC105831882","LOC105831882",49.2241807758171
"LOC105831883","LOC105831883",736.409508050976
"LOC105831884","LOC105831884",18.8050971985934
"LOC105831885","LOC105831885",484.659750573117
"LOC105831886","LOC105831886",110.610490954482
"LOC105831887","LOC105831887",535.704282487534
"LOC105831888","LOC105831888",276.328875532463
"LOC105831889","LOC105831889",541.228566332527
"LOC105831890","LOC105831890",63.6057358227269
"LOC105831892","LOC105831892",53.0895705510802
"LOC105831893","LOC105831893",52.3825175436045
"LOC105831894","LOC105831894",11.1660739287929
"LOC105831895","LOC105831895",193.035049278151
"LOC105831896","LOC105831896",142.29658217917
"LOC105831897","LOC105831897",105.501268269763
"LOC105831898","LOC105831898",72.6219632677499
"LOC105831899","LOC105831899",23.3556665917669
"LOC105831900","LOC105831900",8.38242211644142
"LOC105831901","LOC105831901",158.455936653209
"LOC105831902","LOC105831902",197.267522996946
"LOC105831903","LOC105831903",90.5090498662161
"LOC105831904","LOC105831904",8.24725498714809
"LOC105831905","LOC105831905",203.278400533624
"LOC105831906","LOC105831906",7.92662765735879
"LOC105831907","LOC105831907",438.179943590888
"LOC105831908","LOC105831908",17.3622608740887
"LOC105831909","LOC105831909",66.504157366346
"LOC105831910","LOC105831910",210.016758775036
"LOC105831911","LOC105831911",66.8665455338403
"LOC105831912","LOC105831912",342.53152906308
"LOC105831913","LOC105831913",20.2097284289538
"LOC105831914","LOC105831914",187.799731087725
"LOC105831915","LOC105831915",24.0418677400235
"LOC105831916","LOC105831916",346.604762703582
"LOC105831917","LOC105831917",53.0395066507217
"LOC105831918","LOC105831918",500.421112388079
"LOC105831919","LOC105831919",51.9885963942915
"LOC105831920","LOC105831920",101.486376647101
"LOC105831921","LOC105831921",50.7718035696958
"LOC105831922","LOC105831922",177.292234681796
"LOC105831923","LOC105831923",23.5345056122685
"LOC105831924","LOC105831924",3.32861898952597
"LOC105831925","LOC105831925",474.289089818206
"LOC105831926","LOC105831926",115.152771675754
"LOC105831927","LOC105831927",440.281862523986
"LOC105831928","LOC105831928",11.3292887285872
"LOC105831930","LOC105831930",80.7747043118748
"LOC105831931","LOC105831931",38.2319354307614
"LOC105831932","LOC105831932",221.536123093545
"LOC105831933","LOC105831933",3.02556495635291
"LOC105831934","LOC105831934",382.972307987771
"LOC105831935","LOC105831935",141.365938271818
"LOC105831936","LOC105831936",97.9088296847223
"LOC105831937","LOC105831937",31.9238104456006
"LOC105831938","LOC105831938",7.81618080819298
"LOC105831939","LOC105831939",639.576582810574
"LOC105831941","LOC105831941",714.416083680383
"LOC105831942","LOC105831942",794.485080196946
"LOC105831943","LOC105831943",4.37118501734687
"LOC105831944","LOC105831944",7.49665352334028
"LOC105831945","LOC105831945",405.746420600221
"LOC105831946","LOC105831946",17.2404248864569
"LOC105831947","LOC105831947",328.552785373213
"LOC105831948","LOC105831948",2.85804360644512
"LOC105831949","LOC105831949",101.133230572324
"LOC105831950","LOC105831950",143.194175380454
"LOC105831951","LOC105831951",448.893505887912
"LOC105831952","LOC105831952",255.803216686726
"LOC105831953","LOC105831953",464.425368482623
"LOC105831954","LOC105831954",234.436285817998
"LOC105831955","LOC105831955",77.2956610484518
"LOC105831956","LOC105831956",479.229077539887
"LOC105831957","LOC105831957",28.5464271599788
"LOC105831958","LOC105831958",70.2696461165177
"LOC105831959","LOC105831959",13.7261914423268
"LOC105831960","LOC105831960",255.150435794883
"LOC105831961","LOC105831961",438.871944633448
"LOC105831962","LOC105831962",114.983479483571
"LOC105831963","LOC105831963",174.028368451331
"LOC105831964","LOC105831964",156.332363764811
"LOC105831965","LOC105831965",55.5033404407141
"LOC105831966","LOC105831966",103.717818210516
"LOC105831967","LOC105831967",55.4521147756867
"LOC105831968","LOC105831968",11.3441802361317
"LOC105831969","LOC105831969",6.86376221978625
"LOC105831970","LOC105831970",112.850803392639
"LOC105831971","LOC105831971",5.80033896036729
"LOC105831972","LOC105831972",3.86798080514311
"LOC105831973","LOC105831973",3.82194146268191
"LOC105831974","LOC105831974",41.2337834988659
"LOC105831975","LOC105831975",2.65140000077204
"LOC105831976","LOC105831976",8.33496849621643
"LOC105831977","LOC105831977",113.226211873993
"LOC105831978","LOC105831978",16.1320031360225
"LOC105831979","LOC105831979",9.95816064218806
"LOC105831980","LOC105831980",69.2101346531192
"LOC105831981","LOC105831981",2.98445458346802
"LOC105831982","LOC105831982",28.2937667519461
"LOC105831983","LOC105831983",67.9272412257955
"LOC105831984","LOC105831984",588.012061848214
"LOC105831985","LOC105831985",23.0816821316406
"LOC105831986","LOC105831986",25.7406033639366
"LOC105831987","LOC105831987",158.004221253649
"LOC105831988","LOC105831988",106.936360337081
"LOC105831989","LOC105831989",476.505565028283
"LOC105831990","LOC105831990",10.029443796722
"LOC105831991","LOC105831991",66.8998539461501
"LOC105831992","LOC105831992",37.4124683327821
"LOC105831993","LOC105831993",97.6808005230401
"LOC105831994","LOC105831994",151.398608373557
"LOC105831995","LOC105831995",218.700767659635
"LOC105831996","LOC105831996",63.3829206396761
"LOC105831997","LOC105831997",322.080174046269
"LOC105831998","LOC105831998",728.794551819212
"LOC105831999","LOC105831999",39.9385939871434
"LOC105832000","LOC105832000",563.318177557723
"LOC105832001","LOC105832001",17.4795684331375
"LOC105832002","LOC105832002",435.688173241896
"LOC105832003","LOC105832003",28.1478636350843
"LOC105832005","LOC105832005",9.44598761559527
"LOC105832006","LOC105832006",298.035727320825
"LOC105832007","LOC105832007",430.919239759486
"LOC105832008","LOC105832008",315.794168319816
"LOC105832009","LOC105832009",679.420397584859
"LOC105832010","LOC105832010",265.540124501796
"LOC105832011","LOC105832011",505.585643838951
"LOC105832012","LOC105832012",7.61519210727651
"LOC105832013","LOC105832013",700.294430127692
"LOC105832014","LOC105832014",22.9504851662815
"LOC105832015","LOC105832015",267.503508878169
"LOC105832016","LOC105832016",356.13720806258
"LOC105832017","LOC105832017",227.809255509358
"LOC105832018","LOC105832018",78.7418051520048
"LOC105832019","LOC105832019",18.5170488283612
"LOC105832020","LOC105832020",91.4398868911398
"LOC105832021","LOC105832021",71.6777636898729
"LOC105832022","LOC105832022",63.8408126168872
"LOC105832023","LOC105832023",394.998806888713
"LOC105832024","LOC105832024",25.8775433683458
"LOC105832025","LOC105832025",237.093588091148
"LOC105832026","LOC105832026",3.78034533834599
"LOC105832027","LOC105832027",32.7795497636006
"LOC105832028","LOC105832028",8.54702388194035
"LOC105832029","LOC105832029",153.693997843431
"LOC105832030","LOC105832030",270.761483854459
"LOC105832031","LOC105832031",53.5620196481438
"LOC105832032","LOC105832032",14.6961418455398
"LOC105832033","LOC105832033",9.33988670658036
"LOC105832034","LOC105832034",3.45791957233244
"LOC105832035","LOC105832035",29.2309486294761
"LOC105832036","LOC105832036",12.9971457338807
"LOC105832037","LOC105832037",199.345043069167
"LOC105832038","LOC105832038",5.15049829487957
"LOC105832039","LOC105832039",24.6352568339422
"LOC105832040","LOC105832040",15.2037655664595
"LOC105832041","LOC105832041",27.9962370170331
"LOC105832042","LOC105832042",82.9518498285863
"LOC105832043","LOC105832043",6.10775166080195
"LOC105832044","LOC105832044",71.5607981885489
"LOC105832045","LOC105832045",521.857509230963
"LOC105832046","LOC105832046",23.3327075424989
"LOC105832047","LOC105832047",293.531726655394
"LOC105832048","LOC105832048",261.156200384327
"LOC105832049","LOC105832049",251.923763704378
"LOC105832050","LOC105832050",57.8023640101611
"LOC105832051","LOC105832051",57.518003782073
"LOC105832052","LOC105832052",5.27095462523214
"LOC105832053","LOC105832053",23.5397887529602
"LOC105832054","LOC105832054",14.4411479791196
"LOC105832055","LOC105832055",28.8047286742691
"LOC105832056","LOC105832056",29.7726806475049
"LOC105832057","LOC105832057",392.223242057725
"LOC105832058","LOC105832058",19.3143585886643
"LOC105832059","LOC105832059",82.2711511127331
"LOC105832060","LOC105832060",147.116839370934
"LOC105832061","LOC105832061",414.063746652387
"LOC105832062","LOC105832062",466.979400978083
"LOC105832063","LOC105832063",35.7828108342192
"LOC105832064","LOC105832064",2.48827167570325
"LOC105832065","LOC105832065",272.129013337261
"LOC105832066","LOC105832066",133.717731799007
"LOC105832067","LOC105832067",266.013520453496
"LOC105832068","LOC105832068",535.526818224088
"LOC105832069","LOC105832069",11.8816986657364
"LOC105832070","LOC105832070",285.432246331631
"LOC105832071","LOC105832071",577.736503924887
"LOC105832072","LOC105832072",7.06790502349561
"LOC105832073","LOC105832073",7.54489609378031
"LOC105832074","LOC105832074",5.4698699681725
"LOC105832075","LOC105832075",7.33807418542736
"LOC105832076","LOC105832076",377.860111814989
"LOC105832077","LOC105832077",125.04145830026
"LOC105832078","LOC105832078",33.8961021976463
"LOC105832079","LOC105832079",14.0518013408866
"LOC105832080","LOC105832080",19.1905871810736
"LOC105832082","LOC105832082",37.4639280851628
"LOC105832083","LOC105832083",75.1377241045118
"LOC105832084","LOC105832084",25.5152555522133
"LOC105832085","LOC105832085",24.6532809261308
"LOC105832086","LOC105832086",521.656543689927
"LOC105832087","LOC105832087",760.689671231801
"LOC105832088","LOC105832088",42.8078970891361
"LOC105832089","LOC105832089",1.50221951889699
"LOC105832090","LOC105832090",7.53714373130856
"LOC105832091","LOC105832091",2.69570889346515
"LOC105832092","LOC105832092",7.16233493130551
"LOC105832093","LOC105832093",2.79868615714829
"LOC105832094","LOC105832094",11.1595376728962
"LOC105832095","LOC105832095",40.6577744815552
"LOC105832096","LOC105832096",4.21724379056267
"LOC105832097","LOC105832097",184.526055991341
"LOC105832098","LOC105832098",170.768119845655
"LOC105832099","LOC105832099",64.2851065673017
"LOC105832100","LOC105832100",40.4339783573892
"LOC105832101","LOC105832101",354.761652843833
"LOC105832102","LOC105832102",61.1868184360117
"LOC105832103","LOC105832103",509.748256082354
"LOC105832104","LOC105832104",145.237378609865
"LOC105832105","LOC105832105",283.663578476531
"LOC105832106","LOC105832106",23.4097624706223
"LOC105832107","LOC105832107",94.4026943013264
"LOC105832108","LOC105832108",630.527407617049
"LOC105832109","LOC105832109",265.605587881908
"LOC105832110","LOC105832110",40.9805845481947
"LOC105832111","LOC105832111",43.9792967711837
"LOC105832112","LOC105832112",221.237353096804
"LOC105832113","LOC105832113",473.794404462202
"LOC105832114","LOC105832114",34.6822373297864
"LOC105832115","LOC105832115",1.43206066934833
"LOC105832116","LOC105832116",16.6709826373821
"LOC105832117","LOC105832117",571.153291731079
"LOC105832118","LOC105832118",23.1403228991085
"LOC105832119","LOC105832119",10.7831971053302
"LOC105832120","LOC105832120",106.194614210056
"LOC105832121","LOC105832121",188.181285825953
"LOC105832122","LOC105832122",411.356327902086
"LOC105832123","LOC105832123",11.5392178874747
"LOC105832124","LOC105832124",177.331354630569
"LOC105832125","LOC105832125",3.03397305433994
"LOC105832126","LOC105832126",6.79091314706403
"LOC105832128","LOC105832128",17.7856277414508
"LOC105832129","LOC105832129",32.6111721863091
"LOC105832130","LOC105832130",4.86943382324388
"LOC105832131","LOC105832131",3.07581436443024
"LOC105832132","LOC105832132",1.83331857795829
"LOC105832133","LOC105832133",4.01008199646082
"LOC105832134","LOC105832134",6.51559066678853
"LOC105832135","LOC105832135",91.024910162694
"LOC105832136","LOC105832136",400.256728853684
"LOC105832137","LOC105832137",7.40643131317989
"LOC105832138","LOC105832138",728.436917774277
"LOC105832139","LOC105832139",35.7831755807237
"LOC105832140","LOC105832140",666.882603102582
"LOC105832141","LOC105832141",656.90727211695
"LOC105832142","LOC105832142",69.2500023930762
"LOC105832143","LOC105832143",312.123900050797
"LOC105832144","LOC105832144",231.884802313921
"LOC105832145","LOC105832145",149.854550640569
"LOC105832146","LOC105832146",3.39205167189945
"LOC105832147","LOC105832147",9.37633272858935
"LOC105832148","LOC105832148",34.5968695937746
"LOC105832149","LOC105832149",291.573560686957
"LOC105832150","LOC105832150",29.2225120908152
"LOC105832151","LOC105832151",14.0161703526233
"LOC105832152","LOC105832152",14.0187838468837
"LOC105832153","LOC105832153",22.8989554835714
"LOC105832154","LOC105832154",4.63332026279495
"LOC105832155","LOC105832155",50.4522974675545
"LOC105832156","LOC105832156",66.5918678730629
"LOC105832157","LOC105832157",143.374558701155
"LOC105832158","LOC105832158",453.826761501047
"LOC105832159","LOC105832159",353.682687277303
"LOC105832161","LOC105832161",8.95824019578027
"LOC105832162","LOC105832162",4.56840668387437
"LOC105832163","LOC105832163",2.84891243834588
"LOC105832164","LOC105832164",4.28008458920349
"LOC105832165","LOC105832165",3.58524104770826
"LOC105832166","LOC105832166",2.45602728868091
"LOC105832167","LOC105832167",262.977331620745
"LOC105832168","LOC105832168",55.2213968890155
"LOC105832169","LOC105832169",5.95819594812055
"LOC105832170","LOC105832170",322.097291561253
"LOC105832171","LOC105832171",36.419182441707
"LOC105832172","LOC105832172",342.503871055601
"LOC105832173","LOC105832173",21.3003848642784
"LOC105832174","LOC105832174",155.903922749076
"LOC105832175","LOC105832175",3.97372866902286
"LOC105832176","LOC105832176",129.777286694163
"LOC105832177","LOC105832177",22.625175436794
"LOC105832178","LOC105832178",58.1996336565539
"LOC105832179","LOC105832179",317.407087364981
"LOC105832180","LOC105832180",174.030242613347
"LOC105832181","LOC105832181",347.773127478566
"LOC105832182","LOC105832182",694.340110467594
"LOC105832183","LOC105832183",520.005019085803
"LOC105832184","LOC105832184",112.427811102619
"LOC105832185","LOC105832185",18.3363148756443
"LOC105832186","LOC105832186",707.75948789651
"LOC105832187","LOC105832187",461.948585519388
"LOC105832188","LOC105832188",25.1572233348772
"LOC105832189","LOC105832189",36.4612000610704
"LOC105832190","LOC105832190",28.0016894585583
"LOC105832191","LOC105832191",43.7664408508668
"LOC105832192","LOC105832192",45.7651714504832
"LOC105832193","LOC105832193",405.896221131951
"LOC105832194","LOC105832194",554.2223822555
"LOC105832195","LOC105832195",417.108526709596
"LOC105832196","LOC105832196",370.021318078476
"LOC105832197","LOC105832197",113.454429767696
"LOC105832198","LOC105832198",3.0681084776708
"LOC105832199","LOC105832199",7.4082540471547
"LOC105832200","LOC105832200",127.587527136064
"LOC105832201","LOC105832201",457.336122147209
"LOC105832202","LOC105832202",500.19763580171
"LOC105832203","LOC105832203",51.7497109821181
"LOC105832204","LOC105832204",51.9466339462219
"LOC105832205","LOC105832205",10.2642017259314
"LOC105832206","LOC105832206",31.3127820526986
"LOC105832207","LOC105832207",61.1995995238327
"LOC105832208","LOC105832208",83.0977606104056
