"alpha.Cat1","alpha.Cat2","alpha.Cat3","stage","species"
"0.118522379426","0.281862577316","0.222309788514","abdomen","ant"
"0.149255841781","0.300511690511","0.0982535881351","abdomen","ant"
"0.201349389438","0.314025827791","0.289402322127","abdomen","ant"
"0.159334901974","0.300308323322","0.178337392707","abdomen","ant"
"0.176329800148","0.291375267533","0.0669633956437","abdomen","ant"
"0.169830530021","0.300493586403","-0.0184103467081","abdomen","ant"
"0.13134828891","0.283409604368","0.119685760477","abdomen","ant"
"0.145633036584","0.307728542272","0.211419709835","abdomen","ant"
"0.187059213445","0.307354870919","0.176523054041","abdomen","ant"
"0.235086516639","0.283749608646","-0.0171924497747","abdomen","ant"
"0.157983067317","0.294140061112","0.230413440316","abdomen","ant"
"0.136735391838","0.334746426656","0.325786279559","abdomen","ant"
"0.172460789572","0.331623605416","0.1223774309","abdomen","ant"
"0.175278836415","0.258903860638","0.122228954833","abdomen","ant"
"0.187661527497","0.279698864145","0.191765796516","abdomen","ant"
"0.197884789949","0.291479460314","0.00770509533967","abdomen","ant"
"0.154630235853","0.298018838751","-0.0658020969515","abdomen","ant"
"0.145100772975","0.290241113191","0.0185457470339","abdomen","ant"
"0.160150550737","0.28513315665","-0.0134755037086","abdomen","ant"
"0.16135152803","0.306897510699","0.0990672283942","abdomen","ant"
"0.188007255892","0.287370995374","0.00593561687736","abdomen","ant"
"0.157978355976","0.309587865013","0.265678821842","abdomen","ant"
"0.176200918518","0.264538797894","-0.00720161060704","abdomen","ant"
"0.177965583604","0.294133380168","0.245455803671","abdomen","ant"
"0.190670519817","0.304267567846","0.189050233624","abdomen","ant"
"0.193628209473","0.316357625486","0.185344917663","abdomen","ant"
"0.151022693739","0.335767213887","0.177870326899","abdomen","ant"
"0.177887999791","0.292487635843","0.00959376900564","abdomen","ant"
"0.210094290027","0.282173835403","-0.00821053149544","abdomen","ant"
"0.166592504494","0.300431471963","0.181612281999","abdomen","ant"
"0.168104743374","0.32561120793","0.0942280120904","abdomen","ant"
"0.159821558893","0.291718590588","-0.00982559899349","abdomen","ant"
"0.170225643742","0.285062916183","0.09908675332","abdomen","ant"
"0.149137577166","0.289687687437","0.144138106938","abdomen","ant"
"0.145183187081","0.29183475956","0.214382850906","abdomen","ant"
"0.17308447385","0.267656933131","0.208240595336","abdomen","ant"
"0.205644389945","0.354631069589","0.118464592968","abdomen","ant"
"0.161924002521","0.289104154153","0.181320759152","abdomen","ant"
"0.14524849929","0.316545361656","-0.00786606283086","abdomen","ant"
"0.163366653451","0.322287283055","0.28707240472","abdomen","ant"
"0.163376722982","0.322295528689","0.287075337933","abdomen","ant"
"0.240876481036","-0.375887245682","0.182724295491","larva","bee"
"0.233331078134","-0.562573355178","-0.0208381863954","larva","bee"
"0.254207170681","0.117422955963","0.286208241626","larva","bee"
"0.225346990664","0.456092401698","-0.08592562135","larva","bee"
"0.205630984889","-0.296061719231","0.495053192244","larva","bee"
"0.215266098107","-0.329193278535","0.329961541077","larva","bee"
"0.230608230944","-0.649731527838","0.497838565779","larva","bee"
"0.261120500521","-1.02761316015","0.378068224262","larva","bee"
"0.220708127321","-0.150948546356","-0.113176312522","larva","bee"
"0.255455367059","-0.574955125213","0.0010079060122","larva","bee"
"0.266396896266","0.294817700129","0.434633510147","larva","bee"
"0.259899309127","-0.230037254519","0.291258232759","larva","bee"
"0.242314960737","-0.520562198331","0.48061107771","larva","bee"
"0.238108336528","-0.577146313872","0.114400798009","larva","bee"
"0.265406643495","-0.40743304976","0.284596122185","larva","bee"
"0.256955514884","0.482515145597","0.201000111892","larva","bee"
"0.232235024477","-0.126846797872","0.110374148396","larva","bee"
"0.234202036862","-0.675344945825","-0.00484996047426","larva","bee"
"0.196871693982","-0.169295404517","0.258521317762","larva","bee"
"0.246336951515","0.167145810605","0.0712077139599","larva","bee"
"0.249478321756","-0.101269688498","0.399577196002","larva","bee"
"0.229558890543","-0.228413162231","0.318162272856","larva","bee"
"0.237564011422","0.409534891998","0.0832898384573","larva","bee"
"0.220630315499","-0.366607308985","0.509385275336","larva","bee"
"0.230868642391","-0.482832392979","0.393723742506","larva","bee"
"0.24405634945","-0.464973647299","0.416219627193","larva","bee"
"0.270943599598","-0.860827344757","-0.0261448038651","larva","bee"
"0.261436511243","0.290069365559","0.188306603798","larva","bee"
"0.25281885065","0.00675328251727","0.506358463523","larva","bee"
"0.233626480304","-0.891980442598","0.131310848152","larva","bee"
"0.211563525252","-0.365276471293","0.0141360036417","larva","bee"
"0.253704972135","-0.666010814425","0.600205590932","larva","bee"
"0.259934576493","-0.239924819014","0.0930169022865","larva","bee"
"0.216003256639","-0.486187916907","0.126573224732","larva","bee"
"0.217460494062","-0.427500771466","0.518440874939","larva","bee"
"0.225592878406","-0.738168753814","0.255282610411","larva","bee"
"0.2092238029","-0.867767136772","0.033796149898","larva","bee"
"0.20922203491","0.621481700455","0.224628105151","larva","bee"
"0.226623580234","-0.94212570519","0.0457215628557","larva","bee"
"0.224476552369","-0.377422411806","0.117209138135","larva","bee"
"0.226066765584","-0.315818874632","0.24501953265","larva","bee"
"0.238613211313","-0.737688890492","-0.242375492248","larva","bee"
"0.268335261157","-0.0519550908198","0.331043880284","larva","bee"
"0.199131865212","-0.762201527035","0.420237806165","larva","bee"
"0.252546811806","0.223348485339","0.12639404228","larva","bee"
"0.212480287897","-0.427896262074","0.10882683146","larva","bee"
"0.296125100642","0.39294163624","0.192811991634","larva","bee"
"0.261853278892","-0.610686968799","0.1852018765","larva","bee"
"0.205330926636","-0.318438176251","-0.378345918203","larva","bee"
"0.265829844443","0.548470950338","0.246592592365","larva","bee"
"0.223521660916","-1.16192866018","0.463486754172","larva","bee"
"0.242285206812","-0.236362164842","0.23641130136","larva","bee"
"0.297809406147","-0.249041302291","0.320473352271","larva","bee"
"0.337708604271","-0.0719714112619","0.343199344068","larva","bee"
"0.230157783174","-0.502730992802","0.0984005267279","larva","bee"
"0.216109980016","-1.26532753032","0.465881838944","larva","bee"
"0.184311678575","-0.891241747214","0.00709982055442","larva","bee"
"0.18758437288","0.0415520783491","-0.0402348759077","larva","bee"
"0.237607802506","0.510532125111","0.229941379672","larva","bee"
"0.220196416725","-0.70752261037","0.376692816752","larva","bee"
"0.192408665434","-0.533011780582","0.240224882328","larva","bee"
"0.249787218393","-0.244997591251","0.20315854043","larva","bee"
"0.279239971228","0.402084634527","0.276406761338","larva","bee"
"0.226934178573","-0.356248124366","0.584085892839","larva","bee"
"0.228995884135","-0.698440455924","0.190007451286","larva","bee"
"0.25630323443","-0.908410455421","0.115503985071","larva","bee"
"0.248052655053","-0.295766435209","0.264711389918","larva","bee"
"0.234246949158","-1.03996238624","0.274142641407","larva","bee"
"0.284191371226","-0.437130579651","-0.179570149973","larva","bee"
"0.221058920505","-0.231915962239","0.0688586556289","larva","bee"
"0.201567082648","0.0469868236998","0.247347124562","larva","bee"
"0.260810986055","-0.458726193582","0.484824897626","larva","bee"
"0.241448229266","-0.654649128096","0.447004652294","larva","bee"
"0.2482963726","-0.163897964643","0.397016882817","larva","bee"
"0.235537562663","0.340330199041","0.444918950979","larva","bee"
"0.20263412279","-0.244272261821","0.387873911732","larva","bee"
"0.258785345793","-0.585644448903","0.0433773315269","larva","bee"
"0.273060658743","-0.574453334325","0.0826114489888","larva","bee"
"0.175777858929","-1.14565652925","0.38679614469","larva","bee"
"0.24611153021","0.573955878566","0.326206793968","larva","bee"
"0.221799159526","-0.0445113766682","-0.0558358366565","larva","bee"
"0.235591046339","-0.463435661026","0.26484774577","larva","bee"
"0.252112614187","-0.947640727727","0.532810115848","larva","bee"
"0.255023233305","-0.295731034719","0.276570058043","larva","bee"
"0.266206285282","-0.169184491075","0.316226454083","larva","bee"
"0.273806523423","-1.21383783938","0.234581050485","larva","bee"
"0.245499429999","-0.786166411556","0.373916638063","larva","bee"
"0.213042997447","0.547435639955","0.264973658998","larva","bee"
"0.219912941765","-0.67853228884","-0.0775502804973","larva","bee"
"0.213869098625","0.00190596612813","0.352373730321","larva","bee"
"0.297308329533","-0.335739727997","0.356218808075","larva","bee"
"0.288250262305","-0.523801894573","0.336806058104","larva","bee"
"0.261719612923","-0.616723323408","0.421106131136","larva","bee"
"0.21622033284","-0.0461846975241","0.579148284023","larva","bee"
"0.184644635045","-0.407085295382","0.301679142647","larva","bee"
"0.208795817452","-0.0512018801182","0.411747568305","larva","bee"
"0.221231608806","0.583853662815","0.334895373885","larva","bee"
"0.316673905692","-0.249027239337","0.304830082072","larva","bee"
"0.20936276332","0.362437064802","0.452749323507","larva","bee"
"0.209364923436","0.362437225476","0.452749416724","larva","bee"
"0.193673126245","0.569728191025","0.392324005687","pupa","bee"
"0.20970355605","0.365316147106","0.653063816561","pupa","bee"
"0.227547577266","0.457811431706","0.444559928781","pupa","bee"
"0.230486877253","0.540159054174","0.0241047370139","pupa","bee"
"0.26682220547","0.380969975871","0.52130670949","pupa","bee"
"0.175330924527","0.343076039049","0.295828857117","pupa","bee"
"0.209568873193","0.489044585755","0.181814821488","pupa","bee"
"0.190485365106","0.399137828856","0.267833702093","pupa","bee"
"0.21205183457","0.449813771218","0.262560659705","pupa","bee"
"0.251462602356","0.40519761521","0.471911038756","pupa","bee"
"0.213076112931","0.313591428349","0.292475998176","pupa","bee"
"0.259184961058","0.285079356474","0.35633952371","pupa","bee"
"0.233875891038","0.124968124168","0.27887120094","pupa","bee"
"0.238741932752","0.207767124993","0.285796757511","pupa","bee"
"0.180637715745","0.462335938565","0.342050215654","pupa","bee"
"0.23435447169","0.0675356756679","0.508873580074","pupa","bee"
"0.267857237317","0.479949004879","0.728045272821","pupa","bee"
"0.203738399407","0.615385482739","0.485157353988","pupa","bee"
"0.227897533218","0.4678095627","0.201822234021","pupa","bee"
"0.235768806296","0.310599005112","0.432006838173","pupa","bee"
"0.185378086453","0.23043307653","0.45380895713","pupa","bee"
"0.197246300389","0.331883163456","0.464097540998","pupa","bee"
"0.177970990561","0.49664840156","0.381981170663","pupa","bee"
"0.19800603399","0.414193108002","0.0713404608616","pupa","bee"
"0.196843527341","0.384562286905","0.460559805255","pupa","bee"
"0.205250195082","0.346463113391","0.517057766655","pupa","bee"
"0.224193701842","0.398518170248","0.449428414571","pupa","bee"
"0.216631284481","0.276420972678","0.268171458446","pupa","bee"
"0.216533748669","0.33450439143","0.116356394775","pupa","bee"
"0.202233598285","0.56880715753","0.383380576237","pupa","bee"
"0.214546026581","0.286767372648","0.34427019689","pupa","bee"
"0.197965171577","0.523207084113","0.778012787952","pupa","bee"
"0.221615063395","-0.0099870719114","0.0341618360777","pupa","bee"
"0.195937129906","0.494456311914","0.648143968934","pupa","bee"
"0.212072434022","0.393044955842","0.538250600815","pupa","bee"
"0.199399275564","0.0134546171986","0.297383411087","pupa","bee"
"0.218596376364","0.502615827298","0.435532166371","pupa","bee"
"0.231441707638","0.430700037682","0.398980307739","pupa","bee"
"0.184096535975","0.244920980582","0.265472998664","pupa","bee"
"0.18674739272","0.564732378187","0.40751571905","pupa","bee"
"0.164388624317","0.600840724642","0.344434948251","pupa","bee"
"0.205566383929","0.375894807461","0.295970704128","pupa","bee"
"0.170879785257","0.257623217561","0.331400089732","pupa","bee"
"0.205247798069","0.157454533928","0.408050401859","pupa","bee"
"0.216538003803","0.219441991774","0.567889200102","pupa","bee"
"0.231931946857","0.101987692547","0.352307662011","pupa","bee"
"0.245001229855","0.329964192979","0.524618471122","pupa","bee"
"0.253789330964","0.373418429396","0.477550796699","pupa","bee"
"0.239526327859","0.531533101648","0.425379401","pupa","bee"
"0.203909534894","0.285069110618","0.169291647084","pupa","bee"
"0.259432175491","0.365249274118","0.295626452948","pupa","bee"
"0.211510409827","0.278443002914","-0.0200117419812","pupa","bee"
"0.241065833804","0.335123551844","0.325928498033","pupa","bee"
"0.217420306511","0.444204488303","0.462293659461","pupa","bee"
"0.206952333162","0.527927317985","0.240302229409","pupa","bee"
"0.206223122955","0.659699583654","0.386925106243","pupa","bee"
"0.301523794416","0.662896988336","0.393092833357","pupa","bee"
"0.221839376596","0.398489694496","0.284608466269","pupa","bee"
"0.251845139985","0.431917964222","0.189230136369","pupa","bee"
"0.235453128095","0.374155079226","0.540268884875","pupa","bee"
"0.241635815882","0.204986036123","0.312803470347","pupa","bee"
"0.19623293551","0.0840351756619","0.381407800805","pupa","bee"
"0.201617704274","0.486729134864","0.230172035919","pupa","bee"
"0.197880074934","0.579801461398","0.299840146211","pupa","bee"
"0.236116909791","0.200458616235","0.401631251019","pupa","bee"
"0.175956153322","0.458701473206","0.413188054339","pupa","bee"
"0.226631801148","0.285013170067","0.535858291202","pupa","bee"
"0.236514621794","0.426309890246","0.429019560128","pupa","bee"
"0.243132723629","0.429002686183","0.448414792077","pupa","bee"
"0.22670849684","0.418815518995","0.417997984603","pupa","bee"
"0.249544044005","0.236554534026","0.0887091819641","pupa","bee"
"0.279499966512","0.421152443369","0.330369576746","pupa","bee"
"0.241448909586","0.565644231195","0.262314718121","pupa","bee"
"0.241546243302","0.437871748803","0.427953687828","pupa","bee"
"0.202823738691","0.679485504731","0.530727799114","pupa","bee"
"0.21727744808","0.448361033281","0.272819459127","pupa","bee"
"0.238539350489","0.234531315045","-0.142120601092","pupa","bee"
"0.241345531589","0.222531638972","0.513189054602","pupa","bee"
"0.220172507937","0.374898080674","0.442498564767","pupa","bee"
"0.234571490668","0.460006606992","0.2840937141","pupa","bee"
"0.229469748727","0.592062957189","0.509842576852","pupa","bee"
"0.215820953874","0.387458158783","0.453986717438","pupa","bee"
"0.223559313416","0.570558139857","0.33102464114","pupa","bee"
"0.206590354459","0.178512598108","0.346160528488","pupa","bee"
"0.293749206952","0.303750542106","0.571889046554","pupa","bee"
"0.185865322272","0.115997237158","-0.0612957513534","pupa","bee"
"0.208117442903","0.433619619568","0.332541051043","pupa","bee"
"0.204316861097","0.281291858374","0.334346272753","pupa","bee"
"0.242525362834","0.264054486704","0.445120891107","pupa","bee"
"0.232476182152","0.250433896015","0.278276693666","pupa","bee"
"0.273791533026","0.319416674517","0.171362057507","pupa","bee"
"0.254563031028","0.41696836721","0.37838730492","pupa","bee"
"0.236648103469","0.585356089857","0.325059350406","pupa","bee"
"0.208947340203","0.282487615971","0.479941914143","pupa","bee"
"0.258643006853","0.277834965677","0.46808809464","pupa","bee"
"0.251889670562","0.505248200497","0.302264991983","pupa","bee"
"0.188859272556","0.275674142758","0.313667586663","pupa","bee"
"0.185409741823","0.183628493961","0.264658262564","pupa","bee"
"0.212018014812","0.5712791302","0.375816434768","pupa","bee"
"0.212016955834","0.571276236237","0.375815273525","pupa","bee"
"0.219470504997","0.15388522397","0.170636925826","head","bee"
"0.195367377637","0.299133527372","0.291295999929","head","bee"
"0.259426056208","0.249702605266","0.158465439464","head","bee"
"0.204112380603","0.278267235436","0.126475697669","head","bee"
"0.135784231258","0.0398803118938","0.277699851341","head","bee"
"0.246881690038","0.229832490296","0.370280516549","head","bee"
"0.211030238605","0.0268553892646","-0.131126704603","head","bee"
"0.230194610226","0.270227607694","0.195782316923","head","bee"
"0.256884452608","0.105403379404","0.0521657384082","head","bee"
"0.254895752221","0.0973252077561","0.381608029926","head","bee"
"0.203192706643","0.243597680254","0.275307573126","head","bee"
"0.229296741096","0.258948417464","0.0587259043655","head","bee"
"0.28215900568","0.102780482355","0.121249084982","head","bee"
"0.253365369969","0.289570530421","0.218643554593","head","bee"
"0.278044185294","0.0737066757228","0.140135425155","head","bee"
"0.222237264993","0.302003290856","0.461801666938","head","bee"
"0.26009844876","0.242787809783","0.294636838672","head","bee"
"0.24082045792","0.122991164904","0.0155178769744","head","bee"
"0.235561142825","0.106756838274","-0.0142797032218","head","bee"
"0.226957178057","0.108056113934","0.0908049975558","head","bee"
"0.259989748601","0.203231833376","0.238514169546","head","bee"
"0.204418908765","0.141465687324","0.237707461128","head","bee"
"0.250217155335","0.231512277789","0.23542591194","head","bee"
"0.195771217351","0.303831964783","0.249371837146","head","bee"
"0.227879840295","0.264872564405","0.357863041035","head","bee"
"0.188872828683","0.180844509266","0.205665974428","head","bee"
"0.211275432754","0.325873405677","0.277960596901","head","bee"
"0.285373314574","0.197547492466","0.338717747443","head","bee"
"0.2474493387","0.188368405296","0.391594428537","head","bee"
"0.20707537077","0.124486069734","0.34395461735","head","bee"
"0.193107115786","0.18311795418","0.252478821005","head","bee"
"0.239599683548","0.275747367248","0.335064231512","head","bee"
"0.217473134348","0.322205727933","0.246425865268","head","bee"
"0.136917526825","0.267294624592","0.0714629120618","head","bee"
"0.225303640745","0.221656956308","0.111374608686","head","bee"
"0.258702266628","0.312518978146","0.0712531500302","head","bee"
"0.226785097242","0.227767339705","0.291213016729","head","bee"
"0.175302153754","0.128322986596","0.231926751266","head","bee"
"0.243813318627","0.218987800878","0.18110201529","head","bee"
"0.287870595236","0.163772832443","0.166805210019","head","bee"
"0.237141623627","0.243246499998","0.108949632544","head","bee"
"0.262300170513","0.326092742356","0.357977973239","head","bee"
"0.180182457336","0.103672585046","-0.0572223029114","head","bee"
"0.248877519694","0.227544487085","0.187738046806","head","bee"
"0.255556844984","0.209477709734","-0.0243053784243","head","bee"
"0.234196161731","0.31626881358","0.389942225468","head","bee"
"0.260592834898","0.275769435412","0.26973817676","head","bee"
"0.23503265998","0.0929781052109","0.252951171637","head","bee"
"0.229360527207","0.184888359706","0.1516532358","head","bee"
"0.212699479851","0.0268035696047","0.3632550166","head","bee"
"0.207624244351","0.0749440347248","0.175785323843","head","bee"
"0.22104137426","0.110401997746","0.265795145534","head","bee"
"0.166616542471","0.047938178057","0.187492296408","head","bee"
"0.279389416976","0.26375513912","0.0936304676274","head","bee"
"0.245338459218","0.0830011724671","0.205309506635","head","bee"
"0.22147551023","0.15847529453","0.361626359529","head","bee"
"0.236629328851","0.25243818305","0.0666941119249","head","bee"
"0.266297527894","0.189054468872","0.211500271829","head","bee"
"0.244247895816","0.115259389218","0.405250896269","head","bee"
"0.257878307582","0.186834026057","0.119140155798","head","bee"
"0.254734291362","0.166894890476","0.333043404095","head","bee"
"0.238039657761","0.20273050939","0.220139938117","head","bee"
"0.192285244018","0.296976250861","0.322938635729","head","bee"
"0.196582213693","0.276972156709","0.335916322581","head","bee"
"0.198065652251","0.16551600581","0.199148736809","head","bee"
"0.277231742713","0.15590888094","0.0514134460389","head","bee"
"0.236071502845","0.204766944405","-0.0559718938426","head","bee"
"0.244211758705","0.182078093918","0.209358181591","head","bee"
"0.20098476423","0.140441654044","0.257805787014","head","bee"
"0.267932812211","0.250307142119","0.230955166148","head","bee"
"0.254307296792","0.155055630801","0.221737555283","head","bee"
"0.192493313711","0.246786545187","0.311666954451","head","bee"
"0.204675341985","0.110303579632","0.193363483062","head","bee"
"0.227490839399","0.217727195559","-0.0169324658767","head","bee"
"0.200535233307","0.0990735648142","0.251093593878","head","bee"
"0.243212154321","0.157163213334","0.224929174503","head","bee"
"0.20005550745","0.114210518901","0.370930176459","head","bee"
"0.30924820116","0.155253506405","0.0773546314788","head","bee"
"0.207848479523","0.169740719567","0.233166687218","head","bee"
"0.251950866826","0.251495778776","0.27611749753","head","bee"
"0.212501644396","0.187470356672","0.354249982906","head","bee"
"0.264330247122","0.180423125038","0.066827376606","head","bee"
"0.243283220372","0.147856491876","0.307763311452","head","bee"
"0.22938272984","0.126715334167","0.369714448896","head","bee"
"0.201593201841","0.188483837762","0.0975799129942","head","bee"
"0.243283461242","0.0817706933528","0.241204050869","head","bee"
"0.195493105145","0.261692836135","0.291178072381","head","bee"
"0.267970423042","0.20680307584","0.185338467302","head","bee"
"0.21350340027","0.234121994253","0.110746968988","head","bee"
"0.276736263614","0.288299818681","0.348767104022","head","bee"
"0.231572532953","0.211668159693","0.147167102456","head","bee"
"0.20702026176","0.324658835775","0.352957348812","head","bee"
"0.286445677589","0.155283800145","0.410431321364","head","bee"
"0.289042433872","0.252693744561","0.179253497141","head","bee"
"0.186479878404","0.237508037841","0.0930710722276","head","bee"
"0.242225855177","0.157777849183","0.373020322807","head","bee"
"0.274224390281","0.0402156731","-0.107975801265","head","bee"
"0.259467238304","0.181556179163","0.320158733186","head","bee"
"0.287323780317","0.287979245195","0.287403584835","head","bee"
"0.287320475021","0.287978641526","0.287400289766","head","bee"
"0.223968538761","0.369183182051","0.570333301181","thorax","bee"
"0.180475196667","0.268307983566","0.356655685284","thorax","bee"
"0.17010141469","0.350076829776","0.322764228497","thorax","bee"
"0.172128972657","0.500687711684","0.525750561194","thorax","bee"
"0.197487579177","0.433799451981","0.514285788834","thorax","bee"
"0.227549885317","0.40147574367","0.525718050011","thorax","bee"
"0.23031296393","0.47519320454","0.498552106203","thorax","bee"
"0.232729389679","0.447396035211","0.40209135826","thorax","bee"
"0.180354717638","0.314334500829","0.389124807467","thorax","bee"
"0.203363767811","0.320973583936","0.519063692461","thorax","bee"
"0.202856227894","0.352341035957","0.430310073996","thorax","bee"
"0.192579134309","0.301451362419","0.561139104656","thorax","bee"
"0.214050928814","0.353572671566","0.448560654821","thorax","bee"
"0.195247059749","0.274967104407","0.497117253309","thorax","bee"
"0.190887333193","0.286543969729","0.395717100813","thorax","bee"
"0.180383006746","0.358100312185","0.479069660988","thorax","bee"
"0.214971962039","0.298611374416","0.454647287568","thorax","bee"
"0.173139076031","0.333373046311","0.339179024914","thorax","bee"
"0.174364193913","0.300431820043","0.355880047664","thorax","bee"
"0.184081499024","0.403391690576","0.46399372649","thorax","bee"
"0.189501578718","0.383231671376","0.486663041022","thorax","bee"
"0.208384388492","0.296066528772","0.415999095431","thorax","bee"
"0.181576679331","0.341494795159","0.45306948695","thorax","bee"
"0.263887426708","0.423832773365","0.47338842306","thorax","bee"
"0.205337437478","0.319124822975","0.46531592843","thorax","bee"
"0.238584745467","0.447766165332","0.318597924405","thorax","bee"
"0.215734292893","0.379886084408","0.440946918472","thorax","bee"
"0.196092554219","0.38997248895","0.4463766428","thorax","bee"
"0.16549870899","0.267591612535","0.329131167826","thorax","bee"
"0.215353581929","0.33036303963","0.300573964633","thorax","bee"
"0.16749892808","0.359989346246","0.355390622525","thorax","bee"
"0.234554379976","0.463152456739","0.576375272345","thorax","bee"
"0.222424134844","0.434316919259","0.443817755401","thorax","bee"
"0.135946007105","0.358470013728","0.49809209508","thorax","bee"
"0.18439393841","0.372484373329","0.379330019377","thorax","bee"
"0.191058621604","0.346981072517","0.496432531205","thorax","bee"
"0.196044228393","0.411585275874","0.499742501569","thorax","bee"
"0.209538612758","0.351125900442","0.348644234777","thorax","bee"
"0.26017625863","0.43862212039","0.4277976658","thorax","bee"
"0.216694362698","0.294901414849","0.313385430865","thorax","bee"
"0.235150424994","0.322438028201","0.499186358218","thorax","bee"
"0.153176164932","0.36908156565","0.543946403068","thorax","bee"
"0.29245660312","0.470231004208","0.407774145","thorax","bee"
"0.226597637375","0.337863407164","0.504466867947","thorax","bee"
"0.214500288452","0.377737119284","0.396289244775","thorax","bee"
"0.222634496579","0.375187057415","0.403289403181","thorax","bee"
"0.183226079066","0.31671095984","0.262835023638","thorax","bee"
"0.244335697903","0.397880529376","0.519881245963","thorax","bee"
"0.250689097095","0.411323339821","0.500460056135","thorax","bee"
"0.213400762786","0.238169833317","0.451099567255","thorax","bee"
"0.197903846443","0.340530187739","0.42525963608","thorax","bee"
"0.15689510995","0.330349615037","0.484443170679","thorax","bee"
"0.263270269684","0.396665026494","0.517571073918","thorax","bee"
"0.216986941301","0.394936124504","0.485780948855","thorax","bee"
"0.224670427778","0.421053265796","0.619877870671","thorax","bee"
"0.241386921969","0.34045868085","0.333583098365","thorax","bee"
"0.213991780191","0.343669823229","0.442580132298","thorax","bee"
"0.193136112524","0.374126425643","0.316266753424","thorax","bee"
"0.212154473607","0.475854240803","0.471542145978","thorax","bee"
"0.26531935429","0.444637327727","0.376278783304","thorax","bee"
"0.154687998438","0.248346154185","0.479287459619","thorax","bee"
"0.220079566526","0.372271000118","0.404138302774","thorax","bee"
"0.260145334586","0.466214363268","0.503168808495","thorax","bee"
"0.157979880566","0.373604046057","0.387261270889","thorax","bee"
"0.20663414364","0.505980498011","0.41951518859","thorax","bee"
"0.202015232415","0.358115969651","0.283072962806","thorax","bee"
"0.205725483209","0.358111501384","0.375531779483","thorax","bee"
"0.254784953832","0.354976930551","0.490980542071","thorax","bee"
"0.216278240115","0.375077718479","0.533310763156","thorax","bee"
"0.145583678327","0.405571896302","0.523205928331","thorax","bee"
"0.16332733367","0.29731285492","0.507207083231","thorax","bee"
"0.266259620107","0.441906245989","0.325792443594","thorax","bee"
"0.183905793692","0.475750786583","0.557405239142","thorax","bee"
"0.204092034442","0.325468175708","0.37347387616","thorax","bee"
"0.198243426474","0.312924569808","0.544933925777","thorax","bee"
"0.234035115565","0.398566237067","0.388354228992","thorax","bee"
"0.226862129386","0.406168230594","0.407820701437","thorax","bee"
"0.235395836541","0.380267158058","0.372087070121","thorax","bee"
"0.189325901161","0.363981797857","0.37227681292","thorax","bee"
"0.162930594956","0.37281285259","0.514328668371","thorax","bee"
"0.224460645994","0.262543781471","0.382164689991","thorax","bee"
"0.177308148591","0.412932751877","0.333265075818","thorax","bee"
"0.245707867109","0.298988622486","0.350169181299","thorax","bee"
"0.226847348125","0.365585924684","0.567304086546","thorax","bee"
"0.203639771114","0.344802112793","0.43195433576","thorax","bee"
"0.246135341272","0.461953282585","0.504123460924","thorax","bee"
"0.255734526232","0.379284380498","0.604514578127","thorax","bee"
"0.20793534581","0.419930683246","0.387735263961","thorax","bee"
"0.161785282691","0.327003072804","0.41289566063","thorax","bee"
"0.234809685532","0.443827415102","0.391622620022","thorax","bee"
"0.229470767352","0.424954913679","0.417248657852","thorax","bee"
"0.221824472709","0.452720974354","0.398368263937","thorax","bee"
"0.250627116454","0.407024853843","0.469241705774","thorax","bee"
"0.169590431414","0.372450436022","0.343919614021","thorax","bee"
"0.249291057508","0.451515926184","0.490441087665","thorax","bee"
"0.210005601219","0.36338593375","0.49056052296","thorax","bee"
"0.208014625115","0.389450076648","0.454417101542","thorax","bee"
"0.127132186507","0.419454638659","0.473486695991","thorax","bee"
"0.211442490716","0.412781746216","0.438854074012","thorax","bee"
"0.211439499476","0.412781030948","0.43885293773","thorax","bee"
"0.103282496742","0.328644164","0.379518539358","abdomen","bee"
"0.074730600578","0.279947942992","0.495163386426","abdomen","bee"
"0.132735519181","0.379351143327","0.351100798066","abdomen","bee"
"0.107199138304","0.183443173722","0.384619016964","abdomen","bee"
"0.0837862479695","0.275837908307","0.396313536216","abdomen","bee"
"0.186855440841","0.33413707572","0.438092462574","abdomen","bee"
"0.162555700978","0.336392902634","0.419629587646","abdomen","bee"
"0.155583653752","0.195184248244","0.366270734223","abdomen","bee"
"0.133090415826","0.300504611886","0.424745555773","abdomen","bee"
"0.0850543136253","0.192190904827","0.39226146838","abdomen","bee"
"0.0912714968563","0.360741995091","0.353196408425","abdomen","bee"
"0.165175771115","0.378479474343","0.375357938995","abdomen","bee"
"0.0660868603454","0.276603687701","0.385984628088","abdomen","bee"
"0.108605369749","0.325245354267","0.406648147918","abdomen","bee"
"0.0872420139899","0.339680911882","0.419765285749","abdomen","bee"
"0.0958097071448","0.260243141007","0.413193547811","abdomen","bee"
"0.156352328927","0.315972122951","0.440574557372","abdomen","bee"
"0.0943695432969","0.271023091735","0.442141782329","abdomen","bee"
"0.136033710761","0.191541063067","0.381832583505","abdomen","bee"
"0.180922098073","0.29995969429","0.39471981324","abdomen","bee"
"0.0538270514485","0.279047574318","0.42499542816","abdomen","bee"
"0.0749870862321","0.229311444095","0.441143685319","abdomen","bee"
"0.10068161872","0.201972093521","0.422807324884","abdomen","bee"
"0.170308733954","0.284886624525","0.426760547673","abdomen","bee"
"0.125080189894","0.429217236101","0.428900616343","abdomen","bee"
