"","Gene","larva","pupa","head","thorax","abdomen","DEcat","FDR","conn"
"43","LOC105828530",-0.122472715797734,0.194252542523816,0.125599147224369,0.0190401247249271,-0.845075716995534,"queen",0.0526655002361563,76.833362294282
"44","LOC105828548",0.351264300055201,-0.217935032939701,-0.522479509239348,-0.365179986591715,-1.58854738361009,"queen",0.00299019126065504,95.4131813970869
"45","LOC105828553",0.00439669055263256,0.790307493382645,0.21415954308857,0.340571172978025,-1.07673657435481,"queen",0.0168896161401092,46.0124037636562
"46","LOC105828605",-0.349498238125699,-0.236088012113394,3.10240624578717,3.33584814817329,-1.11148023453947,"non-DE",0.208414133225135,56.9967847450662
"47","LOC105828608",-0.301126460593616,-0.528169811771116,-0.368125174656714,-0.921954596586398,-2.44364889881238,"queen",2.83018192523942e-05,182.402731501238
"48","LOC105828610",0.835555869403714,1.84738484022929,1.24177722290729,2.25702906697459,-3.78725859079593,"queen",6.46256529236622e-07,97.2296020196035
"49","LOC105828613",-0.110544985164626,1.13959491718535,0.914419179867179,1.28760138995707,-1.4934114203943,"queen",0.088914929810509,15.0470972631287
"50","LOC105828628",0.500041020896905,0.765298877078689,0.197586763084842,0.648468096949466,-1.93080501764062,"queen",0.00420179718769833,104.54172988101
"51","LOC105828653",-0.168460002570591,1.55933010825406,0.74623273517425,1.26170504770881,-1.87650592096878,"queen",0.00300964810483,61.3448679943568
"52","LOC105828672",-0.104104120261467,-0.785892461612857,0.358001439304795,1.28010714194712,-3.60092372595297,"queen",9.64456236080722e-06,128.415901187045
"53","LOC105828673",-0.347008519441273,0.324435301441698,-0.159929333003056,0.491690626586689,-1.87399379525652,"queen",0.000670637057270143,183.944227227984
"54","LOC105828686",0.500878312806537,-1.37136363079214,-0.460356553700073,-1.90143599002035,-1.2854069939624,"queen",0.000323740698182454,22.5141749859994
"55","LOC105828690",0.273591944360821,-0.0834384795908984,-1.22361643116729,-0.338265378733643,-3.04641077039592,"queen",6.59967655215585e-07,198.759472126602
"56","LOC105828705",2.37697150669611,2.66402922088407,-0.19425483434953,2.23328567351251,5.54684974054651,"worker",6.28497158280777e-07,1.84524130509984
"57","LOC105828707",0.378604271096472,-0.611332273475265,-0.707352268063218,-1.06333916219274,0.600375845675249,"non-DE",0.332434130413238,9.50193991096876
"58","LOC105828740",0.138569506666806,0.999169401153437,0.495771208463034,1.46202583467602,-0.636429908752414,"non-DE",0.385903708255977,62.483269346283
"59","LOC105828741",0.16839657892318,-0.308297485378678,0.907145574893662,0.840325604410884,-1.59650129957444,"queen",0.00431082762016402,166.714452015596
"60","LOC105828742",-0.64312547276836,-0.281753623770225,-0.319084877861949,-1.03293326103539,-2.81425812649333,"queen",1.86993767279213e-08,156.648379426497
"61","LOC105828750",-0.0190402944510716,0.422111538346489,-0.700376208386132,-0.750642762803971,-2.64616673778699,"queen",0.000474789931732839,192.346151241639
"62","LOC105828755",-3.43270212507196,-3.80655224987184,1.03398749669244,0.880693199140583,-5.81966457464985,"queen",1.09838543380711e-09,21.2549624793464
"63","LOC105828757",-0.130640992920717,-0.00424560032558428,0.147941623750607,-0.0558399962056871,-2.10862800226856,"queen",3.5523992239166e-05,162.683089482049
"64","LOC105828780",0.148183638963117,-0.514112281881709,-0.625897093128597,1.91701104293228,-3.04324018501019,"queen",2.76482748241633e-08,139.413769937171
"65","LOC105828783",0.0370461619188613,-0.77175905305587,1.19991336963405,0.556701343743275,-1.47341992389945,"queen",0.0294129915700125,30.99780041233
"66","LOC105828794",-0.00691346647590599,0.208020885445794,0.38814248942562,0.0730799681217642,-1.50156336246968,"queen",0.00779172962953128,79.6231717275309
"67","LOC105828804",-0.292330166297774,3.33669929205434,1.87969725070379,4.91902606670748,3.04208190082093,"worker",0.0181440159541026,2.47584228216129
