"","x"
"LOC105836223",0.168303071034
"LOC105831892",0.381522846156
"LOC105837386",0.0233783100736
"LOC105835404",0.142617363195
"LOC105836062",0.22901060649
"LOC105831358",0.553426639728
"LOC105839244",0.204002355157
"LOC105830248",0.0678534595869
"LOC105837021",0.108342555731
"LOC105832184",0.179010277692
"LOC105828309",0.137325545658
"LOC105832445",0.0955633032116
"LOC105838646",0.0696362238748
"LOC105830560",0.0653179841048
"LOC105833741",0.05508270314
"LOC105832001",0.0588368465704
"LOC105832002",0.0737229615205
"LOC105832057",0.0703048328608
"LOC105833894",0.144329031478
"LOC105840304",0.26328320404
"LOC105836169",0.187405010444
"LOC105828618",0.178656349035
"LOC105836603",0.295725049077
"LOC105830081",0.0760510646801
"LOC105833175",0.0537890645626
"LOC105838196",0.107063880958
"LOC105834559",0.0622978771287
"LOC105828709",0.0709878776658
"LOC105839277",0.0284932424795
"LOC105828950",0.078058533466
"LOC105837343",0.244799367125
"LOC105838017",0.0833731479504
"LOC105832449",0.14471156336
"LOC105834443",0.0729453228891
"LOC105834987",0.218524208372
"LOC105830903",0.10170457245
"LOC105838240",0.0375135776032
"LOC105834834",0.0352782908171
"LOC105833003",0.0225983286856
"LOC105831745",0.173046185009
"LOC105828211",0.0430371722644
"LOC105830006",0.0144808766584
"LOC105840744",0.0597109250004
"LOC105837396",0.0706253426565
"LOC105837456",0.0368976470088
"LOC105831850",0.220809703128
"LOC105830929",0.154981880545
"LOC105828398",0.147363562997
"LOC105832241",0.268792828402
"LOC105834948",0.412824737493
"LOC105838034",0.135029786832
"LOC105831307",0.167372916358
"LOC105836376",0.0842501566485
"LOC105833449",0.0274753563393
"LOC105830611",0.0640283647115
"LOC105834944",0.122073062929
"LOC105830517",0.0372554372024
"LOC105836685",0.0790424886502
"LOC105840463",0.405389249495
"LOC105831378",0.0555820265408
"LOC105828537",0.208988268346
"LOC105833844",0.0344638121788
"LOC105838337",0.0631473811583
"LOC105834933",0.0536051181114
"LOC105838511",0.0962390591069
"LOC105833529",0.129472467958
"LOC105838167",0.0095972123679
"LOC105831163",0.0274407183724
"LOC105829420",0.153079112861
"LOC105827874",0.217385760815
"LOC105833793",0.258905586985
"LOC105839466",0.0229234395402
"LOC105830379",0.0933938225154
"LOC105838553",0.0327089694982
"LOC105830294",0.0109349205497
"LOC105829933",0.0125594195054
"LOC105840907",0.165709244511
"LOC105831896",0.0664426933206
"LOC105838483",0.264304763823
"LOC105840209",0.0885973698798
"LOC105833581",0.110412343379
"LOC105828186",0.0697486698835
"LOC105829909",0.186596822783
"LOC105835713",0.0707636576512
"LOC105837350",0.123433419305
"LOC105831795",0.0328894155615
"LOC105831476",0.139418648592
"LOC105830120",0.0332784578099
"LOC105837609",0.282469265227
"LOC105837071",0.0957492901525
"LOC105835610",0.0459459529394
"LOC105830411",0.115709261743
"LOC105836490",0.0275564916326
"LOC105835152",0.118011757587
"LOC105830371",0.323243145941
"LOC105828981",0.0339015201204
"LOC105834646",0.112430512647
"LOC105837418",0.182302076133
"LOC105837092",0.0388050524528
"LOC105830947",0.369467714404
"LOC105828672",0.0544492081018
"LOC105830834",0.188391024786
"LOC105834185",0.0869956420949
"LOC105830127",0.247941752659
"LOC105834422",0.093076954441
"LOC105832686",0.175760163251
"LOC105832297",0.0355907008756
"LOC105836531",0.0347618598063
"LOC105836217",0.21362276214
"LOC105837886",0.297023218364
"LOC105837136",0.0457664987171
"LOC105832330",0.234502324493
"LOC105835587",0.23843532751
"LOC105831289",0.167552054107
"LOC105836192",0.0836262632516
"LOC105837981",0.104032019376
"LOC105840785",0.193507936674
"LOC105830353",0.108848089578
"LOC105840649",0.0499177766654
"LOC105836753",0.0834134373606
"LOC105828556",0.228183369756
"LOC105836819",0.0767587164306
"LOC105838329",0.0403765816509
"LOC105830354",0.0596126655862
"LOC105838213",0.0378705509448
"LOC105831496",0.0794603526722
"LOC105829990",0.373831453958
"LOC105832626",0.182578916463
"LOC105828516",0.0383848442927
"LOC105831659",0.213157102525
"LOC105830001",0.0423670520662
"LOC105833232",0.0456173489659
"LOC105831415",0.393804339832
"LOC105837143",0.102445587533
"LOC105834227",0.262931611957
"LOC105829043",0.0197419445512
"LOC105835636",0.0358511162695
"LOC105838136",0.141208576924
"LOC105834853",0.0127785292589
"LOC105829438",0.0876629159418
"LOC105831053",0.107750515267
"LOC105836516",0.256373547568
"LOC105834418",0.223890520446
"LOC105837264",0.451299728604
"LOC105836969",0.186526801179
"LOC105838420",0.0407755013258
"LOC105836712",0.157370805958
"LOC105834310",0.0851732286247
"LOC105828262",0.0455402705387
"LOC105832506",0.117850469171
"LOC105840696",0.481786477405
"LOC105828452",0.237594737679
"LOC105831442",0.0669522350862
"LOC105831917",0.316938166413
"LOC105835920",0.136204106444
"LOC105830340",0.0202948974916
"LOC105831090",0.101866089205
"LOC105830185",0.348436121568
"LOC105833569",0.251080665099
"LOC105835072",0.0392246111011
"LOC105836535",0.18177429978
"LOC105833226",0.172588126906
"LOC105834100",0.0324919666126
"LOC105835828",0.256515512115
"LOC105840267",0.202099581708
"LOC105831363",0.109434588112
"LOC105828408",0.0134173387646
"LOC105837649",0.106601161491
"LOC105833428",0.0989969433335
"LOC105832075",0.297798355898
"LOC105839974",0.0793224275533
"LOC105838545",0.0531147361635
"LOC105831872",0.293919584303
"LOC105836858",0.0731295974157
"LOC105836968",0.491202033334
"LOC105836945",0.0642053049169
"LOC105834913",0.107948554816
"LOC105834785",0.237717478799
"LOC105833515",0.0108127297001
"LOC105836767",0.0642382983421
"LOC105835948",0.272535789806
"LOC105835658",0.031136539108
"LOC105833782",0.0882292990223
"LOC105836722",0.0383606033944
"LOC105830941",0.0499494784116
"LOC105837854",0.103391514298
"LOC105833491",0.207263051834
"LOC105830843",0.0324382055801
"LOC105831743",0.0449244671737
"LOC105830252",0.0579119145828
"LOC105838153",0.21337815212
"LOC105833264",0.283723146236
"LOC105836696",0.071753493285
"LOC105834950",0.0287657695995
"LOC105841122",0.235347725998
"LOC105832416",0.0229624390892
"LOC105832298",0.101868246689
"LOC105835235",0.0453384480739
"LOC105829376",0.0466492189957
"LOC105829258",0.340780912338
"LOC105828395",0.123008328203
"LOC105831661",0.155585585024
"LOC105835767",0.0843976515598
"LOC105833148",0.0927055249612
"LOC105835882",0.0655821566974
"LOC105830898",0.0505486304885
"LOC105829461",0.150365949693
"LOC105828406",0.0990412867526
"LOC105836678",0.0693300846749
"LOC105832809",0.031210966725
"LOC105838289",0.153193646825
"LOC105835351",0.0458710931797
"LOC105831399",0.173386427471
"LOC105840405",0.0935851220891
"LOC105840589",0.120523941578
"LOC105835718",0.139878840871
"LOC105833889",0.144680833813
"LOC105828837",0.147355865122
"LOC105832799",0.115081743988
"LOC105833887",0.124665961985
"LOC105840385",0.0771743958446
"LOC105830760",0.146058152548
"LOC105838066",0.0830072937049
"LOC105829199",0.178280574747
"LOC105834442",0.147672544147
"LOC105830650",0.0862163673402
"LOC105835383",0.0642984639768
"LOC105841053",0.0859680209904
"LOC105832632",0.152572810069
"LOC105832409",0.0914327219341
"LOC105832498",0.0220219892687
"LOC105831268",0.126927503492
"LOC105831180",0.0612749783781
"LOC105837316",0.241426149902
"LOC105831078",0.00947196894072
"LOC105829106",0.117067293522
"LOC105836714",0.0640134131476
"LOC105828793",0.228752736949
"LOC105828678",0.0980983019925
"LOC105830406",0.243053768939
"LOC105830615",0.040283118363
"LOC105830904",0.0861350875821
"LOC105831150",0.0158068959228
"LOC105832467",0.0464218737555
"LOC105831852",0.118815550266
"LOC105830014",0.208511717487
"LOC105834303",0.25828366839
"LOC105833361",0.0815514019785
"LOC105838810",0.0395332785724
"LOC105836156",0.15486361463
"LOC105830639",0.0106670785696
"LOC105829963",0.205736775605
"LOC105832650",0.0881703296632
"LOC105833094",0.214063872525
"LOC105832134",0.0809615555459
"LOC105830762",0.32055474272
"LOC105828884",0.0147857969963
"LOC105837671",0.123442703434
"LOC105827796",0.0455581817636
"LOC105836494",0.102566026502
"LOC105836642",0.518203277322
"LOC105829672",0.268726633112
"LOC105840229",0.148292818891
"LOC105841150",0.140817408093
"LOC105835234",0.305087561853
"LOC105831561",0.177976954756
"LOC105839350",0.128056910307
"LOC105834615",0.0574685514582
"LOC105835715",0.485336827655
"LOC105836717",0.148757834089
"LOC105835306",0.158559480994
"LOC105837908",0.109465354021
"LOC105837771",0.0685657315139
"LOC105828971",0.144329091989
"LOC105831699",0.25149008632
"LOC105836094",0.26971247031
"LOC105836618",0.0547349913809
"LOC105833590",0.0469848131433
"LOC105837511",0.272168549637
"LOC105833199",0.0706360004448
"LOC105840362",0.196891184536
"LOC105838012",0.0312233530881
"LOC105829292",0.570942558309
"LOC105841110",0.0886589770527
"LOC105835284",0.39219446808
"LOC105838086",0.0520734755192
"LOC105833850",0.00764292807445
"LOC105835883",0.175631437315
"LOC105831168",0.00528815769267
"LOC105838764",0.277163462417
"LOC105828271",0.0762855668029
"LOC105831705",0.0462773537454
"LOC105832522",0.0371138843933
"LOC105837342",0.103855212187
"LOC105839084",0.0457813663095
"LOC105828137",0.144433313637
"LOC105829317",0.0394814412707
"LOC105834573",0.168481775696
"LOC105829966",0.105195590134
"LOC105835818",0.00671209404953
"LOC105828132",0.0501733550995
"LOC105832086",0.0358488634117
"LOC105829983",0.0728227132634
"LOC105832219",0.0729176708106
"LOC105836728",0.170332087781
"LOC105830565",0.13032813793
"LOC105838070",0.176385046476
"LOC105829163",0.0410747676323
"LOC105832165",0.0289361934078
"LOC105833937",0.0570106384075
"LOC105834210",0.23913604114
"LOC105837693",0.0760879435881
"LOC105838531",0.0790517200055
"LOC105831557",0.103527933113
"LOC105840783",0.423911818342
"LOC105838689",0.114242885776
"LOC105827943",0.274571670519
"LOC105830527",0.284373402448
"LOC105840221",0.0656370524303
"LOC105830975",0.101432802569
"LOC105832104",0.0302181035853
"LOC105831463",0.0369185060333
"LOC105827782",0.201868056004
"LOC105828568",0.167198841954
"LOC105829101",0.232062100738
"LOC105828989",0.0781475109434
"LOC105841113",0.0445187050845
"LOC105839253",0.0448088104189
"LOC105831417",0.17221443026
"LOC105834457",0.0747609128088
"LOC105835745",0.0716892725307
"LOC105835750",0.0732338938637
"LOC105840007",0.193255183241
"LOC105829904",0.0703002998654
"LOC105837786",0.0771177115308
"LOC105828777",0.0757205021822
"LOC105836410",0.147639879068
"LOC105837009",0.0742146972072
"LOC105838536",0.112038087278
"LOC105840645",0.0495703073016
"LOC105831309",0.14012278035
"LOC105833596",0.0521169201759
"LOC105834196",0.0944494569048
"LOC105830936",0.0732435643845
"LOC105829986",0.126439677299
"LOC105838480",0.0243237086703
"LOC105831577",0.0602272959196
"LOC105836682",0.0173983533951
"LOC105832067",0.396969566363
"LOC105837748",0.274050648131
"LOC105837051",0.0839535231782
"LOC105830381",0.0340149569728
"LOC105838741",0.149848259385
"LOC105837340",0.0398226541874
"LOC105838079",0.019393891345
"LOC105837478",0.0398529360888
"LOC105837155",0.0242034140594
"LOC105829471",0.0194903775263
"LOC105830010",0.118324979739
"LOC105830814",0.030791594185
"LOC105833637",0.0359629813518
"LOC105832124",0.164283726213
"LOC105829129",0.0449887772943
"LOC105832155",0.205596115278
"LOC105833739",0.107085310946
"LOC105831286",0.131937284989
"LOC105836028",0.12479407627
"LOC105836797",0.130155089065
"LOC105831445",0.0343843915529
"LOC105830511",0.167458414803
"LOC105836160",0.177087184953
"LOC105831185",0.159816649636
"LOC105830374",0.0233246244209
"LOC105838573",0.0834237583002
"LOC105837164",0.287359347071
"LOC105829238",0.531054061205
"LOC105836723",0.0186952466482
"LOC105834280",0.101792239687
"LOC105833274",0.100238672334
"LOC105831253",0.0451791335969
"LOC105830487",0.0356184618593
"LOC105835761",0.146231472055
"LOC105831206",0.122470927128
"LOC105841000",0.0478956121888
"LOC105832411",0.0177148453043
"LOC105838811",0.147405424818
"LOC105833397",0.0952717764531
"LOC105831607",0.143142870507
"LOC105835356",0.503549865561
"LOC105832051",0.364272659347
"LOC105830052",0.291735342623
"LOC105837389",0.0689276170962
"LOC105828631",0.172210208661
"LOC105833666",0.271966963686
"LOC105834720",0.207837113335
"LOC105838612",0.188901098754
"LOC105829230",0.351139820509
"LOC105829122",0.120762025769
"LOC105830932",0.0603548276423
"LOC105830534",0.0842982353866
"LOC105833461",0.0312482515605
"LOC105828734",0.0442772843746
"LOC105833808",0.44315372832
"LOC105832892",0.0311448061018
"LOC105831961",0.466358677034
"LOC105833587",0.0199721169752
"LOC105836566",0.0112150444342
"LOC105833993",0.0454322093465
"LOC105837486",0.0432099445158
"LOC105827792",0.152620710051
"LOC105831412",0.131967427828
"LOC105829961",0.011620816598
"LOC105837081",0.109947578139
"LOC105838028",0.17056384895
"LOC105833897",0.144892953013
"LOC105832024",0.0907463897229
"LOC105841029",0.0907908252914
"LOC105832777",0.168128566925
"LOC105828622",0.0596768773926
"LOC105833079",0.0304708359436
"LOC105837198",0.0365536191872
"LOC105830021",0.0916910201529
"LOC105835201",0.0614309930495
"LOC105832080",0.199112269066
"LOC105833740",0.0136364516478
"LOC105834084",0.0723644887979
"LOC105837910",0.10964140106
"LOC105829388",0.184401348937
"LOC105829984",0.126361514445
"LOC105833976",0.0355077860052
"LOC105837491",0.0895155393742
"LOC105830912",0.230501988176
"LOC105836568",0.305749447186
"LOC105828569",0.134657537911
"LOC105830708",0.101647938669
"LOC105835689",0.0552686024515
"LOC105828124",0.120886426788
"LOC105827780",0.131390635906
"LOC105833416",0.0574551341528
"LOC105834387",0.105880584218
"LOC105833553",0.0797333828664
"LOC105832194",0.018191850585
"LOC105836623",0.187089103522
"LOC105841060",0.216983906113
"LOC105835123",0.33060688444
"LOC105840656",0.0528348784567
"LOC105837169",0.22656177863
"LOC105837060",0.38965081205
"LOC105837393",0.314921895674
"LOC105834910",0.117825489444
"LOC105832821",0.786759906446
"LOC105831979",0.118653391045
"LOC105835360",0.0965540552582
"LOC105838199",0.0427787239609
"LOC105832744",0.0277517131593
"LOC105833564",0.0224044754206
"LOC105828191",0.0229154472472
"LOC105840658",0.142196712198
"LOC105833041",0.164478926291
"LOC105834219",0.0261062493618
"LOC105834475",0.868201064288
"LOC105829538",0.0232003070802
"LOC105833427",0.0209323749301
"LOC105837600",0.0326544497612
"LOC105833477",0.193247705151
"LOC105828184",0.204409902656
"LOC105832521",0.199163245018
"LOC105828921",0.00912771391381
"LOC105837018",0.0360200794321
"LOC105831267",0.241326125585
"LOC105841124",0.0830677631241
"LOC105834765",0.074638663558
"LOC105834193",0.17670947187
"LOC105835947",0.155312492489
"LOC105831403",0.0731632905465
"LOC105837798",0.0572259409967
"LOC105833601",0.117418645731
"LOC105837621",0.180577352575
"LOC105834225",0.181018104263
"LOC105831829",0.0524148881979
"LOC105840289",0.0350651618034
"LOC105831871",0.0332361914722
"LOC105838071",0.201245183413
"LOC105831290",0.111998172408
"LOC105834577",0.174529228537
"LOC105828620",0.242870491984
"LOC105836011",0.0525722302764
"LOC105829646",0.109212053275
"LOC105835865",0.124332154105
"LOC105830388",0.142027132063
"LOC105839512",0.0539854559509
"LOC105833031",0.0516882310793
"LOC105835765",0.0243146193044
"LOC105832597",0.0671749480071
"LOC105832584",0.0490859920113
"LOC105830612",0.107770458841
"LOC105840312",0.00934320847879
"LOC105831819",0.0380477074456
"LOC105835588",0.0687011540669
"LOC105836407",0.209850413832
"LOC105840432",0.0926039255886
"LOC105832653",0.0210844179545
"LOC105829243",0.108810398716
"LOC105837711",0.032191771673
"LOC105833982",0.0111575581369
"LOC105840971",0.0730079435977
"LOC105829167",0.0219217899329
"LOC105827967",0.131347722823
"LOC105836418",0.196759003225
"LOC105835081",0.242190597661
"LOC105837213",0.101704613879
"LOC105838514",0.101277059052
"LOC105841057",0.324170457019
"LOC105831631",0.126567527685
"LOC105828923",0.117453294666
"LOC105832511",0.103044452841
"LOC105836764",0.0127931293467
"LOC105834984",0.0502377122017
"LOC105840364",0.117107568963
"LOC105829270",0.129023912648
"LOC105837481",0.0337862770542
"LOC105829591",0.0828881056528
"LOC105831722",0.212905840497
"LOC105837377",0.174455221091
"LOC105831172",0.0719091964449
"LOC105831310",0.0151529121659
"LOC105835246",0.0264729739211
"LOC105837874",0.0676309402594
"LOC105833386",0.0936808586613
"LOC105831811",0.321444643312
"LOC105835850",0.188427199604
"LOC105838149",0.075284087528
"LOC105830212",0.19146341149
"LOC105835002",0.0618552138926
"LOC105835597",0.243634268107
"LOC105834626",0.0743467623454
"LOC105837983",0.0214832195966
"LOC105839517",0.0918128240851
"LOC105834374",0.195682092148
"LOC105836575",0.074426093334
"LOC105835840",0.0187579871381
"LOC105827841",0.211198012214
"LOC105828521",0.0411858192397
"LOC105835783",0.0508569703262
"LOC105830555",0.0507112951462
"LOC105835346",0.0370515851021
"LOC105838532",0.037319399161
"LOC105835449",0.10041097019
"LOC105830115",0.0513954804205
"LOC105831687",0.0371249531593
"LOC105839407",0.253580303108
"LOC105838265",0.210282269191
"LOC105835524",0.212647755187
"LOC105834527",0.078480557103
"LOC105834687",0.0326428347537
"LOC105835747",0.0198507425112
"LOC105834046",0.0333207965389
"LOC105834067",0.328245625409
"LOC105836928",0.156241246633
"LOC105832036",0.136827786499
"LOC105837366",0.025016926463
"LOC105828668",0.0277123734096
"LOC105833681",0.17438963423
"LOC105833853",0.0789828444659
"LOC105840987",0.020932420126
"LOC105835358",0.164017585002
"LOC105838762",0.0338038674438
"LOC105837535",0.142025751715
"LOC105837003",0.0362492056279
"LOC105830416",0.0211502583769
"LOC105834259",0.239665988773
"LOC105832387",0.0342664993642
"LOC105828722",0.0176669642962
"LOC105835844",0.196361642664
"LOC105839387",0.031550311563
"LOC105837877",0.0412880874328
"LOC105833605",0.0400913288147
"LOC105836500",0.0527252265137
"LOC105838258",0.0896104374214
"LOC105834578",0.025777427217
"LOC105830992",0.0269870826309
"LOC105838820",0.0614913077829
"LOC105835626",0.0315374279114
"LOC105837998",0.0346007520543
"LOC105836014",0.106070186214
"LOC105840757",0.0525976395196
"LOC105841040",0.0092702126683
"LOC105837116",0.0801335165076
"LOC105831815",0.238901731031
"LOC105834598",0.268588101752
"LOC105829225",0.105796305857
"LOC105828155",0.118309116134
"LOC105837011",0.0511939220779
"LOC105832190",0.148819550042
"LOC105834951",0.134426649627
"LOC105837692",0.452466490863
"LOC105830609",0.0903304416389
"LOC105838263",0.0738596747146
"LOC105841152",0.191615235979
"LOC105837392",0.0328804880596
"LOC105836216",0.125971441379
"LOC105840247",0.0538755000614
"LOC105834074",0.01920853827
"LOC105833359",0.160736087737
"LOC105838093",0.0807189342296
"LOC105835695",0.0743085540869
"LOC105835826",0.271874112035
"LOC105832762",0.013424303503
"LOC105830430",0.0993482340498
"LOC105835591",0.251617977269
"LOC105831219",0.0190544757251
"LOC105836995",0.281019067917
"LOC105832203",0.0172432361607
"LOC105834738",0.129447844004
"LOC105834676",0.0519355727362
"LOC105835705",0.0998992323647
"LOC105834927",0.127003030525
"LOC105837199",0.0225592210935
"LOC105829441",0.0490839554211
"LOC105840654",0.0516786936909
"LOC105831657",0.0871454722192
"LOC105828957",0.0441489468568
"LOC105830726",0.0722443056555
"LOC105838649",0.263990305249
"LOC105832340",0.299522462523
"LOC105831740",0.124131065815
"LOC105840961",0.110778273199
"LOC105829942",0.140058675133
"LOC105830845",0.018615402393
"LOC105831980",0.156116929666
"LOC105838703",0.106791386533
"LOC105830362",0.0109304013508
"LOC105835625",0.0211356014028
"LOC105836888",0.337804710065
"LOC105833341",0.0171078204179
"LOC105841036",0.064423026764
"LOC105834949",0.0931321373588
"LOC105831665",0.159852259172
"LOC105838390",0.190616512577
"LOC105837089",0.58176098555
"LOC105832929",0.102784806434
"LOC105840251",0.241203468953
"LOC105840716",0.0965393972534
"LOC105828232",0.133426682665
"LOC105835159",0.12064858235
"LOC105840630",0.115975666009
"LOC105836234",0.0557797159927
"LOC105840889",0.0886294595852
"LOC105831761",0.0659686033499
"LOC105841043",0.00515257774353
"LOC105831157",0.0469236972936
"LOC105829392",0.290023035492
"LOC105833985",0.0897229615498
"LOC105831466",0.116296230549
"LOC105830025",0.0679228203387
"LOC105840901",0.0355302394222
"LOC105835531",0.100638908063
"LOC105828841",0.0165758805698
"LOC105830994",0.174156958101
"LOC105837882",0.0682671737668
"LOC105832669",0.0694036749741
"LOC105835787",0.0201415178924
"LOC105837633",0.252734443767
"LOC105840794",0.0650302094237
"LOC105838809",0.115009350764
"LOC105832226",0.0518323897457
"LOC105827761",0.0248559556772
"LOC105834274",0.268671855737
"LOC105832581",0.323967476406
"LOC105832643",0.0469848545751
"LOC105832575",0.07094622836
"LOC105828224",0.117673565885
"LOC105834059",0.0238570589328
"LOC105834871",0.256551112679
"LOC105831201",0.0257882429873
"LOC105838437",0.142462507152
"LOC105831377",0.0484283064943
"LOC105837581",0.0144889377692
"LOC105835656",0.231523239388
"LOC105828329",0.00725052785197
"LOC105835330",0.096042760115
"LOC105830915",0.135547027182
"LOC105837406",0.174686312832
"LOC105838727",0.0446862462555
"LOC105828727",0.00991532099391
"LOC105839372",0.0644389400225
"LOC105831709",0.037248458619
"LOC105834677",0.0829649966071
"LOC105829632",0.0155683153495
"LOC105837209",0.168384193124
"LOC105829964",0.0162561489965
"LOC105837161",0.0485266418866
"LOC105833873",0.0118421018453
"LOC105828443",0.0180494630207
"LOC105832549",0.05193542691
"LOC105835035",0.107095049237
"LOC105836038",0.0242727770809
"LOC105838500",0.0222517962564
"LOC105835196",0.0295850065558
"LOC105833222",0.180577403952
"LOC105840770",0.0624590405871
"LOC105828786",0.0824956014344
"LOC105830599",0.00645183495736
"LOC105832085",0.0353818341807
"LOC105828214",0.0463596561984
"LOC105830162",0.178928449528
"LOC105840186",0.0723461864212
"LOC105833960",0.0792581233985
"LOC105830767",0.0853282883085
"LOC105840302",0.0423168122899
"LOC105838630",0.0391540249627
"LOC105837959",0.0782143654604
"LOC105830577",0.0406627221683
"LOC105828140",0.0814180007074
"LOC105827807",0.0794633017498
"LOC105836086",0.10860998463
"LOC105827830",0.049476411286
"LOC105829001",0.0485825964027
"LOC105832402",0.0119832093695
"LOC105832573",0.0568520558952
"LOC105830247",0.0100166998144
"LOC105836909",0.0518324734231
"LOC105834857",0.0281262359572
"LOC105830275",0.097430630758
"LOC105835669",0.309320949482
"LOC105832032",0.155394429992
"LOC105840840",0.0078875261487
"LOC105838291",0.0780272268539
"LOC105832747",0.10502493578
"LOC105837127",0.0431897604659
"LOC105833250",0.0414002218945
"LOC105840245",0.0365364699321
"LOC105830562",0.131801461168
"LOC105833363",0.0128435446308
"LOC105829226",0.0646621852405
"LOC105831596",0.0269593740281
"LOC105828397",0.0495420761358
"LOC105830159",0.0100941527839
"LOC105832546",0.108317293082
"LOC105832756",0.0853011920414
"LOC105838413",0.00531833947692
"LOC105835848",0.160040640453
"LOC105833921",0.0837804911289
"LOC105831538",0.0769246122667
"LOC105838972",0.045458662778
"LOC105829241",0.0438020607813
"LOC105829726",0.0410263842544
"LOC105829946",0.0860356385435
"LOC105834815",0.007906640167
"LOC105828992",0.130618044869
"LOC105828880",0.217437838836
"LOC105835372",0.0590143165203
"LOC105840524",0.109957381342
"LOC105831323",0.0345093426738
"LOC105836102",0.10699085083
"LOC105833147",0.104641970698
"LOC105832607",0.0586387452238
"LOC105834098",0.0547090311092
"LOC105834105",0.034463716106
"LOC105837796",0.0748831626792
"LOC105833150",0.0149905574108
"LOC105838270",0.0800790536881
"LOC105829752",0.0709879566917
"LOC105838745",0.0390682230538
"LOC105832566",0.0348028405589
"LOC105828553",0.136237538926
"LOC105829976",0.0139102776165
"LOC105829365",0.0152146200831
"LOC105830088",0.1432999506
"LOC105836527",0.0887500733845
"LOC105838563",0.0933685825565
"LOC105840911",0.163544967582
"LOC105829120",0.0922875914131
"LOC105840959",0.164393181588
"LOC105835089",0.00517504013461
"LOC105831814",0.512586602043
"LOC105832464",0.484806903847
"LOC105829252",0.116846499253
"LOC105829284",0.199485693914
"LOC105828859",0.0443525947564
"LOC105840349",0.0418982830936
"LOC105834781",0.0649730968815
"LOC105832063",0.141208499101
"LOC105832141",0.01252933917
"LOC105837274",0.0565742243599
"LOC105830091",0.0371828643619
"LOC105833095",0.0094037345317
"LOC105836046",0.1133237034
"LOC105828662",0.137837725582
"LOC105837840",0.142405795122
"LOC105831954",0.133966915926
"LOC105836530",0.0792103119747
"LOC105831621",0.0821495333442
"LOC105835188",0.0556609157183
"LOC105832223",0.0720650641376
"LOC105831169",0.0614603293346
"LOC105830348",0.0481541021045
"LOC105838653",0.11872342368
"LOC105837639",0.142307499038
"LOC105837328",0.165864242997
"LOC105835778",0.0676526256857
"LOC105835576",0.0986367645375
"LOC105840807",0.114692993421
"LOC105831391",0.0435755392222
"LOC105830268",0.0189392581989
"LOC105834890",0.0621222706125
"LOC105836933",0.0067994980248
"LOC105828354",0.194635745339
"LOC105833217",0.153281438052
"LOC105829930",0.0546265435155
"LOC105832923",0.114365780934
"LOC105836202",0.0540611545722
"LOC105836943",0.0748525865412
"LOC105840864",0.0466159695111
"LOC105837728",0.0372130720318
"LOC105839340",0.129791675906
"LOC105833394",0.0593525455095
"LOC105833237",0.115647609165
"LOC105838015",0.0738417703492
"LOC105830963",0.116428171002
"LOC105831981",0.25237190602
"LOC105839556",0.0513031819684
"LOC105830181",0.0265550800352
"LOC105836411",0.101576147765
"LOC105834665",0.083361386113
"LOC105836876",0.172138683793
"LOC105836525",0.0726662443697
"LOC105834696",0.0687460639419
"LOC105832480",0.0586763242975
"LOC105833986",0.0517914389989
"LOC105828974",0.0726157443069
"LOC105837522",0.280730781038
"LOC105833166",0.00670180133509
"LOC105840376",0.488100701111
"LOC105837232",0.0210199223108
"LOC105837863",0.0137783222466
"LOC105829137",0.162362878153
"LOC105831341",0.0151793200943
"LOC105838078",0.35063261491
"LOC105832917",0.144603653409
"LOC105837220",0.263399250802
"LOC105829309",0.0174002367369
"LOC105836352",0.294568159185
"LOC105832501",0.0392481295748
"LOC105838052",0.167293517634
"LOC105835333",0.0861311288495
"LOC105829663",0.021536348866
"LOC105828666",0.0501090945748
"LOC105831805",0.0780032073868
"LOC105832932",0.128236411291
"LOC105829265",0.0286442753441
"LOC105830869",0.261679105651
"LOC105832465",0.138219720687
"LOC105834200",0.0144382003518
"LOC105827884",0.181834442806
"LOC105829712",0.0439297166372
"LOC105830442",0.164299012914
"LOC105829636",0.372325070685
"LOC105837270",0.026374092572
"LOC105835733",0.0103788631816
"LOC105828888",0.0201778315388
"LOC105838043",0.00993290823251
"LOC105837004",0.0571381222067
"LOC105829648",0.0991030712782
"LOC105837147",0.129580907986
"LOC105835490",0.0179790841929
"LOC105834492",0.17932147997
"LOC105831540",0.0911220165138
"LOC105830454",0.058224908963
"LOC105836885",0.0811920059556
"LOC105833471",0.0171339126102
"LOC105833065",0.0744562618585
"LOC105836774",0.0214127363562
"LOC105834139",0.152028273611
"LOC105829295",0.0767645081447
"LOC105834057",0.00895870506132
"LOC105841022",0.0996607796702
"LOC105832726",0.249877395362
"LOC105830661",0.360896345891
"LOC105835191",0.118608780643
"LOC105830589",0.0921242472302
"LOC105828282",0.0346099929679
"LOC105831183",0.0632723542537
"LOC105837678",0.0583116142163
"LOC105829429",0.157982444822
"LOC105829168",0.0811289551331
"LOC105840313",0.246270023826
"LOC105829762",0.224385905705
"LOC105837720",0.107714416225
"LOC105829572",0.0897423497744
"LOC105833503",0.018713187334
"LOC105840276",0.273068315505
"LOC105836250",0.241047830529
"LOC105834332",0.0172319353923
"LOC105828591",0.0626327499837
"LOC105837360",0.421578109471
"LOC105830522",0.184836804066
"LOC105835036",0.0213179052423
"LOC105835887",0.0370722449916
"LOC105836344",0.0857689571159
"LOC105834190",0.207753271195
"LOC105832614",0.0874672781385
